Date,age group,one dose cumulative
2021-08-21,30-39yrs,9260
2021-08-21,40-49yrs,9524
2021-08-21,50-59yrs,13070
2021-08-21,60-69yrs,17456
2021-08-21,70-79yrs,12734
2021-08-21,80+,7622
2021-08-22,12-17yrs,4341
2021-08-22,18-29yrs,10443
2021-08-22,30-39yrs,9267
2021-08-22,40-49yrs,9530
2021-08-22,50-59yrs,13075
2021-08-22,60-69yrs,17460
2021-08-22,70-79yrs,12734
2021-08-22,80+,7622
2021-08-23,12-17yrs,4343
2021-08-23,18-29yrs,10442
2021-08-23,30-39yrs,9269
2021-08-23,40-49yrs,9530
2021-08-23,50-59yrs,13075
2021-08-23,60-69yrs,17464
2021-08-23,70-79yrs,12734
2021-08-23,80+,7622
2021-08-24,12-17yrs,4376
2021-08-24,18-29yrs,10469
2021-08-24,30-39yrs,9288
2021-08-24,40-49yrs,9541
2021-08-24,50-59yrs,13089
2021-08-24,60-69yrs,17473
2021-08-24,70-79yrs,12737
2021-08-24,80+,7623
2021-08-25,12-17yrs,4453
2021-08-25,18-29yrs,10516
2021-08-25,30-39yrs,9319
2021-08-25,40-49yrs,9557
2021-08-25,50-59yrs,13118
2021-08-25,60-69yrs,17487
2021-08-25,70-79yrs,12741
2021-08-25,80+,7624
2021-08-26,12-17yrs,4469
2021-08-26,18-29yrs,10527
2021-08-26,30-39yrs,9333
2021-08-26,40-49yrs,9568
2021-08-26,50-59yrs,13130
2021-08-26,60-69yrs,17496
2021-08-26,70-79yrs,12745
2021-08-26,80+,7627
2021-08-27,12-17yrs,4491
2021-08-27,18-29yrs,10554
2021-08-27,30-39yrs,9357
2021-08-27,40-49yrs,9579
2021-08-27,50-59yrs,13140
2021-08-27,60-69yrs,17504
2021-08-27,70-79yrs,12748
2021-08-27,80+,7628
2021-08-28,12-17yrs,4533
2021-08-28,18-29yrs,10595
2021-08-28,30-39yrs,9381
2021-08-28,40-49yrs,9604
2021-08-28,50-59yrs,13168
2021-08-28,60-69yrs,17512
2021-08-28,70-79yrs,12752
2021-08-28,80+,7629
2021-08-29,12-17yrs,4539
2021-08-29,18-29yrs,10612
2021-08-29,30-39yrs,9390
2021-08-29,40-49yrs,9609
2021-08-29,50-59yrs,13172
2021-08-29,60-69yrs,17515
2021-08-29,70-79yrs,12752
2021-08-29,80+,7629
2021-08-30,12-17yrs,4543
2021-08-30,18-29yrs,10618
2021-08-30,30-39yrs,9393
2021-08-30,40-49yrs,9612
2021-08-30,50-59yrs,13177
2021-08-30,60-69yrs,17519
2021-08-30,70-79yrs,12753
2021-08-30,80+,7629
2021-08-31,12-17yrs,4552
2021-08-31,18-29yrs,10629
2021-08-31,30-39yrs,9399
2021-08-31,40-49yrs,9622
2021-08-31,50-59yrs,13180
2021-08-31,60-69yrs,17523
2021-08-31,70-79yrs,12756
2021-08-31,80+,7628
2021-09-01,12-17yrs,4605
2021-09-01,18-29yrs,10701
2021-09-01,30-39yrs,9442
2021-09-01,40-49yrs,9650
2021-09-01,50-59yrs,13204
2021-09-01,60-69yrs,17538
2021-09-01,70-79yrs,12759
2021-09-01,80+,7630
2021-09-02,12-17yrs,4622
2021-09-02,18-29yrs,10741
2021-09-02,30-39yrs,9470
2021-09-02,40-49yrs,9670
2021-09-02,50-59yrs,13213
2021-09-02,60-69yrs,17542
2021-09-02,70-79yrs,12756
2021-09-02,80+,7632
2021-09-03,12-17yrs,4642
2021-09-03,18-29yrs,10810
2021-09-03,30-39yrs,9517
2021-09-03,40-49yrs,9700
2021-09-03,50-59yrs,13236
2021-09-03,60-69yrs,17552
2021-09-03,70-79yrs,12758
2021-09-03,80+,7633
2021-09-04,12-17yrs,4659
2021-09-04,18-29yrs,10849
2021-09-04,30-39yrs,9533
2021-09-04,40-49yrs,9725
2021-09-04,50-59yrs,13255
2021-09-04,60-69yrs,17561
2021-09-04,70-79yrs,12759
2021-09-04,80+,7633
2021-09-05,12-17yrs,4662
2021-09-05,18-29yrs,10857
2021-09-05,30-39yrs,9539
2021-09-05,40-49yrs,9726
2021-09-05,50-59yrs,13257
2021-09-05,60-69yrs,17566
2021-09-05,70-79yrs,12759
2021-09-05,80+,7633
2021-09-06,12-17yrs,4665
2021-09-06,18-29yrs,10874
2021-09-06,30-39yrs,9545
2021-09-06,40-49yrs,9729
2021-09-06,50-59yrs,13259
2021-09-06,60-69yrs,17572
2021-09-06,70-79yrs,12761
2021-09-06,80+,7634
2021-09-07,12-17yrs,4665
2021-09-07,18-29yrs,10874
2021-09-07,30-39yrs,9545
2021-09-07,40-49yrs,9729
2021-09-07,50-59yrs,13259
2021-09-07,60-69yrs,17572
2021-09-07,70-79yrs,12761
2021-09-07,80+,7634
2021-09-08,12-17yrs,4694
2021-09-08,18-29yrs,10927
2021-09-08,30-39yrs,9582
2021-09-08,40-49yrs,9748
2021-09-08,50-59yrs,13271
2021-09-08,60-69yrs,17581
2021-09-08,70-79yrs,12762
2021-09-08,80+,7635
2021-09-09,12-17yrs,4714
2021-09-09,18-29yrs,10995
2021-09-09,30-39yrs,9619
2021-09-09,40-49yrs,9771
2021-09-09,50-59yrs,13297
2021-09-09,60-69yrs,17593
2021-09-09,70-79yrs,12764
2021-09-09,80+,7638
2021-09-10,12-17yrs,4723
2021-09-10,18-29yrs,11031
2021-09-10,30-39yrs,9641
2021-09-10,40-49yrs,9789
2021-09-10,50-59yrs,13311
2021-09-10,60-69yrs,17608
2021-09-10,70-79yrs,12770
2021-09-10,80+,7638
2021-09-11,12-17yrs,4772
2021-09-11,18-29yrs,11110
2021-09-11,30-39yrs,9698
2021-09-11,40-49yrs,9832
2021-09-11,50-59yrs,13355
2021-09-11,60-69yrs,17638
2021-09-11,70-79yrs,12777
2021-09-11,80+,7640
2021-09-12,12-17yrs,4776
2021-09-12,18-29yrs,11126
2021-09-12,30-39yrs,9713
2021-09-12,40-49yrs,9841
2021-09-12,50-59yrs,13364
2021-09-12,60-69yrs,17639
2021-09-12,70-79yrs,12779
2021-09-12,80+,7640
2021-09-13,12-17yrs,4780
2021-09-13,18-29yrs,11134
2021-09-13,30-39yrs,9716
2021-09-13,40-49yrs,9848
2021-09-13,50-59yrs,13364
2021-09-13,60-69yrs,17640
2021-09-13,70-79yrs,12779
2021-09-13,80+,7640
2021-09-14,12-17yrs,4787
2021-09-14,18-29yrs,11161
2021-09-14,30-39yrs,9738
2021-09-14,40-49yrs,9862
2021-09-14,50-59yrs,13375
2021-09-14,60-69yrs,17650
2021-09-14,70-79yrs,12781
2021-09-14,80+,7640
2021-09-15,12-17yrs,4795
2021-09-15,18-29yrs,11197
2021-09-15,30-39yrs,9785
