Date,age group,one dose cumulative
2021-09-02,30-39yrs,10750
2021-09-02,40-49yrs,10736
2021-09-02,50-59yrs,13664
2021-09-02,60-69yrs,17782
2021-09-02,70-79yrs,12955
2021-09-02,80+,7360
2021-09-03,12-17yrs,5253
2021-09-03,18-29yrs,12101
2021-09-03,30-39yrs,10828
2021-09-03,40-49yrs,10785
2021-09-03,50-59yrs,13700
2021-09-03,60-69yrs,17801
2021-09-03,70-79yrs,12961
2021-09-03,80+,7359
2021-09-04,12-17yrs,5262
2021-09-04,18-29yrs,12133
2021-09-04,30-39yrs,10856
2021-09-04,40-49yrs,10800
2021-09-04,50-59yrs,13705
2021-09-04,60-69yrs,17814
2021-09-04,70-79yrs,12962
2021-09-04,80+,7360
2021-09-05,12-17yrs,5270
2021-09-05,18-29yrs,12152
2021-09-05,30-39yrs,10872
2021-09-05,40-49yrs,10816
2021-09-05,50-59yrs,13708
2021-09-05,60-69yrs,17815
2021-09-05,70-79yrs,12963
2021-09-05,80+,7360
2021-09-06,12-17yrs,5275
2021-09-06,18-29yrs,12160
2021-09-06,30-39yrs,10880
2021-09-06,40-49yrs,10822
2021-09-06,50-59yrs,13708
2021-09-06,60-69yrs,17817
2021-09-06,70-79yrs,12963
2021-09-06,80+,7360
2021-09-07,12-17yrs,5277
2021-09-07,18-29yrs,12171
2021-09-07,30-39yrs,10886
2021-09-07,40-49yrs,10824
2021-09-07,50-59yrs,13709
2021-09-07,60-69yrs,17817
2021-09-07,70-79yrs,12963
2021-09-07,80+,7360
2021-09-08,12-17yrs,5307
2021-09-08,18-29yrs,12259
2021-09-08,30-39yrs,10958
2021-09-08,40-49yrs,10876
2021-09-08,50-59yrs,13727
2021-09-08,60-69yrs,17837
2021-09-08,70-79yrs,12969
2021-09-08,80+,7362
2021-09-09,12-17yrs,5375
2021-09-09,18-29yrs,12346
2021-09-09,30-39yrs,11010
2021-09-09,40-49yrs,10919
2021-09-09,50-59yrs,13757
2021-09-09,60-69yrs,17853
2021-09-09,70-79yrs,12980
2021-09-09,80+,7364
2021-09-10,12-17yrs,5427
2021-09-10,18-29yrs,12440
2021-09-10,30-39yrs,11082
2021-09-10,40-49yrs,10961
2021-09-10,50-59yrs,13789
2021-09-10,60-69yrs,17863
2021-09-10,70-79yrs,12984
2021-09-10,80+,7364
2021-09-11,12-17yrs,5439
2021-09-11,18-29yrs,12483
2021-09-11,30-39yrs,11124
2021-09-11,40-49yrs,10977
2021-09-11,50-59yrs,13809
2021-09-11,60-69yrs,17871
2021-09-11,70-79yrs,12987
2021-09-11,80+,7364
2021-09-12,12-17yrs,5446
2021-09-12,18-29yrs,12497
2021-09-12,30-39yrs,11132
2021-09-12,40-49yrs,10982
2021-09-12,50-59yrs,13812
2021-09-12,60-69yrs,17873
2021-09-12,70-79yrs,12988
2021-09-12,80+,7364
2021-09-13,12-17yrs,5451
2021-09-13,18-29yrs,12502
2021-09-13,30-39yrs,11142
2021-09-13,40-49yrs,10986
2021-09-13,50-59yrs,13818
2021-09-13,60-69yrs,17873
2021-09-13,70-79yrs,12988
2021-09-13,80+,7364
2021-09-14,12-17yrs,5459
2021-09-14,18-29yrs,12523
2021-09-14,30-39yrs,11157
2021-09-14,40-49yrs,10997
2021-09-14,50-59yrs,13825
2021-09-14,60-69yrs,17875
2021-09-14,70-79yrs,12989
2021-09-14,80+,7365
2021-09-15,12-17yrs,5525
2021-09-15,18-29yrs,12614
2021-09-15,30-39yrs,11214
2021-09-15,40-49yrs,11045
2021-09-15,50-59yrs,13857
2021-09-15,60-69yrs,17894
2021-09-15,70-79yrs,12996
2021-09-15,80+,7368
2021-09-16,12-17yrs,5556
2021-09-16,18-29yrs,12643
2021-09-16,30-39yrs,11247
2021-09-16,40-49yrs,11067
2021-09-16,50-59yrs,13872
2021-09-16,60-69yrs,17913
2021-09-16,70-79yrs,13006
2021-09-16,80+,7373
2021-09-17,12-17yrs,5602
2021-09-17,18-29yrs,12718
