Date,age group,one dose cumulative
2021-09-12,40-49yrs,120467
2021-09-12,50-59yrs,128951
2021-09-12,60-69yrs,111829
2021-09-12,70-79yrs,74412
2021-09-12,80+,43891
2021-09-13,12-17yrs,59923
2021-09-13,18-29yrs,145141
2021-09-13,30-39yrs,124101
2021-09-13,40-49yrs,120517
2021-09-13,50-59yrs,128974
2021-09-13,60-69yrs,111844
2021-09-13,70-79yrs,74419
2021-09-13,80+,43892
2021-09-14,12-17yrs,59969
2021-09-14,18-29yrs,145363
2021-09-14,30-39yrs,124254
2021-09-14,40-49yrs,120619
2021-09-14,50-59yrs,129052
2021-09-14,60-69yrs,111884
2021-09-14,70-79yrs,74434
2021-09-14,80+,43894
2021-09-15,12-17yrs,60081
2021-09-15,18-29yrs,145679
2021-09-15,30-39yrs,124496
2021-09-15,40-49yrs,120775
2021-09-15,50-59yrs,129153
2021-09-15,60-69yrs,111933
2021-09-15,70-79yrs,74461
2021-09-15,80+,43914
2021-09-16,12-17yrs,60160
2021-09-16,18-29yrs,146008
2021-09-16,30-39yrs,124745
2021-09-16,40-49yrs,120912
2021-09-16,50-59yrs,129260
2021-09-16,60-69yrs,111993
2021-09-16,70-79yrs,74483
2021-09-16,80+,43920
2021-09-17,12-17yrs,60255
2021-09-17,18-29yrs,146393
2021-09-17,30-39yrs,124974
2021-09-17,40-49yrs,121071
2021-09-17,50-59yrs,129374
2021-09-17,60-69yrs,112054
2021-09-17,70-79yrs,74515
2021-09-17,80+,43934
2021-09-18,12-17yrs,60382
2021-09-18,18-29yrs,146740
2021-09-18,30-39yrs,125183
2021-09-18,40-49yrs,121239
2021-09-18,50-59yrs,129487
2021-09-18,60-69yrs,112103
2021-09-18,70-79yrs,74527
2021-09-18,80+,43937
2021-09-19,12-17yrs,60496
2021-09-19,18-29yrs,146989
2021-09-19,30-39yrs,125351
2021-09-19,40-49yrs,121359
2021-09-19,50-59yrs,129566
2021-09-19,60-69yrs,112142
2021-09-19,70-79yrs,74541
2021-09-19,80+,43941
2021-09-20,12-17yrs,60522
2021-09-20,18-29yrs,147074
2021-09-20,30-39yrs,125426
2021-09-20,40-49yrs,121411
2021-09-20,50-59yrs,129605
2021-09-20,60-69yrs,112161
2021-09-20,70-79yrs,74546
2021-09-20,80+,43942
2021-09-21,12-17yrs,60578
2021-09-21,18-29yrs,147267
2021-09-21,30-39yrs,125575
2021-09-21,40-49yrs,121503
2021-09-21,50-59yrs,129672
2021-09-21,60-69yrs,112191
2021-09-21,70-79yrs,74558
2021-09-21,80+,43949
2021-09-22,12-17yrs,60674
2021-09-22,18-29yrs,147596
2021-09-22,30-39yrs,125787
2021-09-22,40-49yrs,121645
2021-09-22,50-59yrs,129749
2021-09-22,60-69yrs,112230
2021-09-22,70-79yrs,74576
2021-09-22,80+,43963
2021-09-23,12-17yrs,60762
2021-09-23,18-29yrs,147939
2021-09-23,30-39yrs,126004
2021-09-23,40-49yrs,121777
2021-09-23,50-59yrs,129844
2021-09-23,60-69yrs,112258
2021-09-23,70-79yrs,74576
2021-09-23,80+,43978
2021-09-24,12-17yrs,60857
2021-09-24,18-29yrs,148303
2021-09-24,30-39yrs,126161
