Date,age group,one dose cumulative
2021-08-27,60-69yrs,10872
2021-08-27,70-79yrs,6642
2021-08-27,80+,3699
2021-08-28,12-17yrs,3833
2021-08-28,18-29yrs,8562
2021-08-28,30-39yrs,6980
2021-08-28,40-49yrs,7436
2021-08-28,50-59yrs,9853
2021-08-28,60-69yrs,10878
2021-08-28,70-79yrs,6643
2021-08-28,80+,3700
2021-08-29,12-17yrs,3839
2021-08-29,18-29yrs,8579
2021-08-29,30-39yrs,6984
2021-08-29,40-49yrs,7441
2021-08-29,50-59yrs,9855
2021-08-29,60-69yrs,10880
2021-08-29,70-79yrs,6644
2021-08-29,80+,3702
2021-08-30,12-17yrs,3841
2021-08-30,18-29yrs,8586
2021-08-30,30-39yrs,6986
2021-08-30,40-49yrs,7441
2021-08-30,50-59yrs,9855
2021-08-30,60-69yrs,10880
2021-08-30,70-79yrs,6644
2021-08-30,80+,3702
2021-08-31,12-17yrs,3855
2021-08-31,18-29yrs,8606
2021-08-31,30-39yrs,6995
2021-08-31,40-49yrs,7450
2021-08-31,50-59yrs,9861
2021-08-31,60-69yrs,10885
2021-08-31,70-79yrs,6644
2021-08-31,80+,3702
2021-09-01,12-17yrs,3869
2021-09-01,18-29yrs,8632
2021-09-01,30-39yrs,7017
2021-09-01,40-49yrs,7463
2021-09-01,50-59yrs,9873
2021-09-01,60-69yrs,10893
2021-09-01,70-79yrs,6644
2021-09-01,80+,3702
2021-09-02,12-17yrs,3883
2021-09-02,18-29yrs,8659
2021-09-02,30-39yrs,7046
2021-09-02,40-49yrs,7477
2021-09-02,50-59yrs,9886
2021-09-02,60-69yrs,10898
2021-09-02,70-79yrs,6647
2021-09-02,80+,3705
2021-09-03,12-17yrs,3897
2021-09-03,18-29yrs,8692
2021-09-03,30-39yrs,7070
2021-09-03,40-49yrs,7496
2021-09-03,50-59yrs,9896
2021-09-03,60-69yrs,10903
2021-09-03,70-79yrs,6652
2021-09-03,80+,3705
2021-09-04,12-17yrs,3908
2021-09-04,18-29yrs,8715
2021-09-04,30-39yrs,7082
2021-09-04,40-49yrs,7499
2021-09-04,50-59yrs,9903
2021-09-04,60-69yrs,10903
2021-09-04,70-79yrs,6655
2021-09-04,80+,3706
2021-09-05,12-17yrs,3913
2021-09-05,18-29yrs,8741
2021-09-05,30-39yrs,7094
2021-09-05,40-49yrs,7510
2021-09-05,50-59yrs,9906
2021-09-05,60-69yrs,10907
2021-09-05,70-79yrs,6656
2021-09-05,80+,3706
2021-09-06,12-17yrs,3920
2021-09-06,18-29yrs,8764
2021-09-06,30-39yrs,7115
2021-09-06,40-49yrs,7516
2021-09-06,50-59yrs,9910
2021-09-06,60-69yrs,10908
2021-09-06,70-79yrs,6657
2021-09-06,80+,3707
2021-09-07,12-17yrs,3931
2021-09-07,18-29yrs,8788
2021-09-07,30-39yrs,7130
2021-09-07,40-49yrs,7527
2021-09-07,50-59yrs,9916
2021-09-07,60-69yrs,10910
2021-09-07,70-79yrs,6657
2021-09-07,80+,3707
2021-09-08,12-17yrs,3949
2021-09-08,18-29yrs,8808
2021-09-08,30-39yrs,7146
2021-09-08,40-49yrs,7545
2021-09-08,50-59yrs,9926
2021-09-08,60-69yrs,10917
2021-09-08,70-79yrs,6660
2021-09-08,80+,3708
2021-09-09,12-17yrs,3981
2021-09-09,18-29yrs,8835
2021-09-09,30-39yrs,7184
2021-09-09,40-49yrs,7558
2021-09-09,50-59yrs,9939
2021-09-09,60-69yrs,10921
2021-09-09,70-79yrs,6662
2021-09-09,80+,3712
2021-09-10,12-17yrs,4017
2021-09-10,18-29yrs,8902
2021-09-10,30-39yrs,7243
2021-09-10,40-49yrs,7599
2021-09-10,50-59yrs,9985
2021-09-10,60-69yrs,10945
2021-09-10,70-79yrs,6671
2021-09-10,80+,3713
2021-09-11,12-17yrs,4043
2021-09-11,18-29yrs,8934
2021-09-11,30-39yrs,7284
2021-09-11,40-49yrs,7623
2021-09-11,50-59yrs,10008
2021-09-11,60-69yrs,10962
2021-09-11,70-79yrs,6676
2021-09-11,80+,3713
2021-09-12,12-17yrs,4053
2021-09-12,18-29yrs,8944
2021-09-12,30-39yrs,7294
2021-09-12,40-49yrs,7626
2021-09-12,50-59yrs,10013
2021-09-12,60-69yrs,10965
2021-09-12,70-79yrs,6677
