Date,age group,one dose cumulative
2021-09-07,60-69yrs,62059
2021-09-07,70-79yrs,46527
2021-09-07,80+,28683
2021-09-08,12-17yrs,20578
2021-09-08,18-29yrs,52030
2021-09-08,30-39yrs,43079
2021-09-08,40-49yrs,44399
2021-09-08,50-59yrs,56961
2021-09-08,60-69yrs,62091
2021-09-08,70-79yrs,46543
2021-09-08,80+,28676
2021-09-09,12-17yrs,20645
2021-09-09,18-29yrs,52256
2021-09-09,30-39yrs,43231
2021-09-09,40-49yrs,44483
2021-09-09,50-59yrs,57052
2021-09-09,60-69yrs,62163
2021-09-09,70-79yrs,46579
2021-09-09,80+,28689
2021-09-10,12-17yrs,20705
2021-09-10,18-29yrs,52459
2021-09-10,30-39yrs,43370
2021-09-10,40-49yrs,44582
2021-09-10,50-59yrs,57123
2021-09-10,60-69yrs,62221
2021-09-10,70-79yrs,46601
2021-09-10,80+,28697
2021-09-11,12-17yrs,20782
2021-09-11,18-29yrs,52648
2021-09-11,30-39yrs,43516
2021-09-11,40-49yrs,44678
2021-09-11,50-59yrs,57236
2021-09-11,60-69yrs,62281
2021-09-11,70-79yrs,46615
2021-09-11,80+,28705
2021-09-12,12-17yrs,20847
2021-09-12,18-29yrs,52744
2021-09-12,30-39yrs,43583
2021-09-12,40-49yrs,44718
2021-09-12,50-59yrs,57261
2021-09-12,60-69yrs,62294
2021-09-12,70-79yrs,46620
2021-09-12,80+,28705
2021-09-13,12-17yrs,20887
2021-09-13,18-29yrs,52824
2021-09-13,30-39yrs,43640
2021-09-13,40-49yrs,44755
2021-09-13,50-59yrs,57285
2021-09-13,60-69yrs,62302
2021-09-13,70-79yrs,46624
2021-09-13,80+,28706
2021-09-14,12-17yrs,20989
2021-09-14,18-29yrs,53035
2021-09-14,30-39yrs,43794
2021-09-14,40-49yrs,44866
2021-09-14,50-59yrs,57374
2021-09-14,60-69yrs,62357
2021-09-14,70-79yrs,46645
2021-09-14,80+,28722
2021-09-15,12-17yrs,21027
2021-09-15,18-29yrs,53199
2021-09-15,30-39yrs,43923
2021-09-15,40-49yrs,44947
2021-09-15,50-59yrs,57433
2021-09-15,60-69yrs,62394
2021-09-15,70-79yrs,46666
2021-09-15,80+,28726
2021-09-16,12-17yrs,21068
2021-09-16,18-29yrs,53380
2021-09-16,30-39yrs,44046
2021-09-16,40-49yrs,45023
2021-09-16,50-59yrs,57491
2021-09-16,60-69yrs,62438
2021-09-16,70-79yrs,46682
2021-09-16,80+,28736
2021-09-17,12-17yrs,21116
2021-09-17,18-29yrs,53541
2021-09-17,30-39yrs,44163
2021-09-17,40-49yrs,45103
2021-09-17,50-59yrs,57554
2021-09-17,60-69yrs,62474
2021-09-17,70-79yrs,46700
2021-09-17,80+,28741
2021-09-18,12-17yrs,21200
2021-09-18,18-29yrs,53686
2021-09-18,30-39yrs,44296
2021-09-18,40-49yrs,45176
2021-09-18,50-59yrs,57621
2021-09-18,60-69yrs,62511
2021-09-18,70-79yrs,46715
2021-09-18,80+,28748
2021-09-19,12-17yrs,21259
2021-09-19,18-29yrs,53806
2021-09-19,30-39yrs,44372
2021-09-19,40-49yrs,45224
2021-09-19,50-59yrs,57672
2021-09-19,60-69yrs,62535
2021-09-19,70-79yrs,46725
2021-09-19,80+,28751
2021-09-20,12-17yrs,21335
2021-09-20,18-29yrs,53909
2021-09-20,30-39yrs,44437
2021-09-20,40-49yrs,45265
2021-09-20,50-59yrs,57699
2021-09-20,60-69yrs,62543
2021-09-20,70-79yrs,46733
2021-09-20,80+,28753
2021-09-21,12-17yrs,21395
2021-09-21,18-29yrs,54115
2021-09-21,30-39yrs,44585
2021-09-21,40-49yrs,45363
2021-09-21,50-59yrs,57782
2021-09-21,60-69yrs,62575
2021-09-21,70-79yrs,46743
2021-09-21,80+,28760
2021-09-22,12-17yrs,21464
2021-09-22,18-29yrs,54270
2021-09-22,30-39yrs,44722
2021-09-22,40-49yrs,45439
2021-09-22,50-59yrs,57833
2021-09-22,60-69yrs,62604
2021-09-22,70-79yrs,46761
2021-09-22,80+,28763
2021-09-23,12-17yrs,21534
2021-09-23,18-29yrs,54511
2021-09-23,30-39yrs,44885
2021-09-23,40-49yrs,45543
2021-09-23,50-59yrs,57902
2021-09-23,60-69yrs,62652
2021-09-23,70-79yrs,46775
2021-09-23,80+,28771
2021-09-24,12-17yrs,21598
2021-09-24,18-29yrs,54717
2021-09-24,30-39yrs,45021
2021-09-24,40-49yrs,45641
2021-09-24,50-59yrs,57984
2021-09-24,60-69yrs,62704
2021-09-24,70-79yrs,46790
2021-09-24,80+,28775
2021-09-25,12-17yrs,21671
2021-09-25,18-29yrs,54866
2021-09-25,30-39yrs,45166
2021-09-25,40-49yrs,45729
2021-09-25,50-59yrs,58047
2021-09-25,60-69yrs,62725
2021-09-25,70-79yrs,46806
2021-09-25,80+,28780
2021-09-26,12-17yrs,21753
2021-09-26,18-29yrs,54997
2021-09-26,30-39yrs,45265
2021-09-26,40-49yrs,45800
2021-09-26,50-59yrs,58091
2021-09-26,60-69yrs,62752
2021-09-26,70-79yrs,46819
2021-09-26,80+,28783
2021-09-27,12-17yrs,21809
2021-09-27,18-29yrs,55088
2021-09-27,30-39yrs,45329
2021-09-27,40-49yrs,45857
2021-09-27,50-59yrs,58117
2021-09-27,60-69yrs,62777
2021-09-27,70-79yrs,46839
2021-09-27,80+,28783
2021-09-28,12-17yrs,21859
2021-09-28,18-29yrs,55221
2021-09-28,30-39yrs,45421
2021-09-28,40-49yrs,45933
2021-09-28,50-59yrs,58157
2021-09-28,60-69yrs,62800
2021-09-28,70-79yrs,46860
2021-09-28,80+,28786
2021-09-29,12-17yrs,21890
2021-09-29,18-29yrs,55338
2021-09-29,30-39yrs,45497
2021-09-29,40-49yrs,45971
2021-09-29,50-59yrs,58210
2021-09-29,60-69yrs,62835
2021-09-29,70-79yrs,46870
2021-09-29,80+,28794
2021-09-30,12-17yrs,21931
2021-09-30,18-29yrs,55456
2021-09-30,30-39yrs,45583
2021-09-30,40-49yrs,46024
2021-09-30,50-59yrs,58248
2021-09-30,60-69yrs,62851
2021-09-30,70-79yrs,46885
2021-09-30,80+,28805
2021-10-01,12-17yrs,21987
2021-10-01,18-29yrs,55559
2021-10-01,30-39yrs,45671
2021-10-01,40-49yrs,46082
2021-10-01,50-59yrs,58300
2021-10-01,60-69yrs,62880
2021-10-01,70-79yrs,46898
2021-10-01,80+,28807
2021-10-02,12-17yrs,22039
2021-10-02,18-29yrs,55663
2021-10-02,30-39yrs,45774
2021-10-02,40-49yrs,46175
2021-10-02,50-59yrs,58347
2021-10-02,60-69yrs,62909
2021-10-02,70-79yrs,46913
2021-10-02,80+,28814
