Date,age group,one dose cumulative
2021-10-02,80+,48284
2021-10-03,12-17yrs,75285
2021-10-03,18-29yrs,151389
2021-10-03,30-39yrs,124917
2021-10-03,40-49yrs,144835
2021-10-03,50-59yrs,159281
2021-10-03,60-69yrs,127987
2021-10-03,70-79yrs,83139
2021-10-03,80+,48289
2021-10-04,12-17yrs,75452
2021-10-04,18-29yrs,151553
2021-10-04,30-39yrs,125018
2021-10-04,40-49yrs,144938
2021-10-04,50-59yrs,159344
2021-10-04,60-69yrs,128040
2021-10-04,70-79yrs,83160
2021-10-04,80+,48291
2021-10-05,12-17yrs,75549
2021-10-05,18-29yrs,151724
2021-10-05,30-39yrs,125145
2021-10-05,40-49yrs,145036
2021-10-05,50-59yrs,159426
2021-10-05,60-69yrs,128108
2021-10-05,70-79yrs,83182
2021-10-05,80+,48296
2021-10-06,12-17yrs,75699
2021-10-06,18-29yrs,151934
2021-10-06,30-39yrs,125310
2021-10-06,40-49yrs,145170
2021-10-06,50-59yrs,159542
2021-10-06,60-69yrs,128186
2021-10-06,70-79yrs,83232
2021-10-06,80+,48307
2021-10-07,12-17yrs,75766
2021-10-07,18-29yrs,152083
2021-10-07,30-39yrs,125432
2021-10-07,40-49yrs,145289
2021-10-07,50-59yrs,159623
2021-10-07,60-69yrs,128255
2021-10-07,70-79yrs,83252
2021-10-07,80+,48318
2021-10-08,12-17yrs,75855
2021-10-08,18-29yrs,152279
2021-10-08,30-39yrs,125574
2021-10-08,40-49yrs,145391
2021-10-08,50-59yrs,159736
2021-10-08,60-69yrs,128328
2021-10-08,70-79yrs,83289
2021-10-08,80+,48330
2021-10-09,12-17yrs,75979
2021-10-09,18-29yrs,152432
2021-10-09,30-39yrs,125751
2021-10-09,40-49yrs,145537
2021-10-09,50-59yrs,159850
2021-10-09,60-69yrs,128396
2021-10-09,70-79yrs,83318
2021-10-09,80+,48341
2021-10-10,12-17yrs,76135
2021-10-10,18-29yrs,152581
2021-10-10,30-39yrs,125892
2021-10-10,40-49yrs,145651
2021-10-10,50-59yrs,159951
2021-10-10,60-69yrs,128448
2021-10-10,70-79yrs,83332
2021-10-10,80+,48348
2021-10-11,12-17yrs,76209
2021-10-11,18-29yrs,152711
2021-10-11,30-39yrs,125994
2021-10-11,40-49yrs,145722
2021-10-11,50-59yrs,160008
2021-10-11,60-69yrs,128476
2021-10-11,70-79yrs,83345
2021-10-11,80+,48351
2021-10-12,12-17yrs,76232
2021-10-12,18-29yrs,152757
2021-10-12,30-39yrs,126017
2021-10-12,40-49yrs,145740
2021-10-12,50-59yrs,160022
2021-10-12,60-69yrs,128490
2021-10-12,70-79yrs,83351
2021-10-12,80+,48354
2021-10-13,12-17yrs,76299
