Date,age group,one dose cumulative
2021-10-09,18-29yrs,17107
2021-10-09,30-39yrs,15777
2021-10-09,40-49yrs,15708
2021-10-09,50-59yrs,23541
2021-10-09,60-69yrs,31883
2021-10-09,70-79yrs,24015
2021-10-09,80+,13260
2021-10-10,12-17yrs,7709
2021-10-10,18-29yrs,17137
2021-10-10,30-39yrs,15791
2021-10-10,40-49yrs,15717
2021-10-10,50-59yrs,23552
2021-10-10,60-69yrs,31885
2021-10-10,70-79yrs,24017
2021-10-10,80+,13261
2021-10-11,12-17yrs,7709
2021-10-11,18-29yrs,17141
2021-10-11,30-39yrs,15793
2021-10-11,40-49yrs,15719
2021-10-11,50-59yrs,23554
2021-10-11,60-69yrs,31885
2021-10-11,70-79yrs,24017
2021-10-11,80+,13261
2021-10-12,12-17yrs,7710
2021-10-12,18-29yrs,17142
2021-10-12,30-39yrs,15796
2021-10-12,40-49yrs,15721
2021-10-12,50-59yrs,23554
2021-10-12,60-69yrs,31886
2021-10-12,70-79yrs,24017
2021-10-12,80+,13261
2021-10-13,12-17yrs,7728
2021-10-13,18-29yrs,17170
2021-10-13,30-39yrs,15827
2021-10-13,40-49yrs,15748
2021-10-13,50-59yrs,23562
2021-10-13,60-69yrs,31888
2021-10-13,70-79yrs,24012
2021-10-13,80+,13258
2021-10-14,12-17yrs,7741
2021-10-14,18-29yrs,17200
2021-10-14,30-39yrs,15849
2021-10-14,40-49yrs,15761
2021-10-14,50-59yrs,23570
2021-10-14,60-69yrs,31890
2021-10-14,70-79yrs,24011
2021-10-14,80+,13260
2021-10-15,12-17yrs,7759
2021-10-15,18-29yrs,17229
2021-10-15,30-39yrs,15881
2021-10-15,40-49yrs,15783
2021-10-15,50-59yrs,23586
2021-10-15,60-69yrs,31895
2021-10-15,70-79yrs,24017
2021-10-15,80+,13258
2021-10-16,12-17yrs,7776
2021-10-16,18-29yrs,17254
2021-10-16,30-39yrs,15906
2021-10-16,40-49yrs,15797
2021-10-16,50-59yrs,23604
2021-10-16,60-69yrs,31902
2021-10-16,70-79yrs,24021
2021-10-16,80+,13253
2021-10-17,12-17yrs,7785
2021-10-17,18-29yrs,17276
2021-10-17,30-39yrs,15938
2021-10-17,40-49yrs,15809
2021-10-17,50-59yrs,23618
2021-10-17,60-69yrs,31909
2021-10-17,70-79yrs,24024
2021-10-17,80+,13254
2021-10-18,12-17yrs,7786
2021-10-18,18-29yrs,17279
2021-10-18,30-39yrs,15942
2021-10-18,40-49yrs,15813
2021-10-18,50-59yrs,23621
2021-10-18,60-69yrs,31910
2021-10-18,70-79yrs,24024
2021-10-18,80+,13254
2021-10-19,12-17yrs,7794
2021-10-19,18-29yrs,17298
2021-10-19,30-39yrs,15971
2021-10-19,40-49yrs,15817
2021-10-19,50-59yrs,23638
2021-10-19,60-69yrs,31912
2021-10-19,70-79yrs,24030
2021-10-19,80+,13255
2021-10-20,12-17yrs,7799
2021-10-20,18-29yrs,17324
2021-10-20,30-39yrs,15987
2021-10-20,40-49yrs,15831
2021-10-20,50-59yrs,23652
2021-10-20,60-69yrs,31918
2021-10-20,70-79yrs,24033
2021-10-20,80+,13261
2021-10-21,12-17yrs,7802
2021-10-21,18-29yrs,17329
2021-10-21,30-39yrs,16003
2021-10-21,40-49yrs,15839
2021-10-21,50-59yrs,23660
2021-10-21,60-69yrs,31918
2021-10-21,70-79yrs,24029
2021-10-21,80+,13258
2021-10-22,12-17yrs,7811
2021-10-22,18-29yrs,17349
2021-10-22,30-39yrs,16032
2021-10-22,40-49yrs,15850
2021-10-22,50-59yrs,23667
2021-10-22,60-69yrs,31919
2021-10-22,70-79yrs,24033
2021-10-22,80+,13259
2021-10-23,12-17yrs,7825
2021-10-23,18-29yrs,17380
2021-10-23,30-39yrs,16067
2021-10-23,40-49yrs,15865
2021-10-23,50-59yrs,23690
2021-10-23,60-69yrs,31931
2021-10-23,70-79yrs,24035
2021-10-23,80+,13257
2021-10-24,12-17yrs,7831
2021-10-24,18-29yrs,17388
2021-10-24,30-39yrs,16079
2021-10-24,40-49yrs,15869
2021-10-24,50-59yrs,23700
2021-10-24,60-69yrs,31934
2021-10-24,70-79yrs,24038
2021-10-24,80+,13257
2021-10-25,12-17yrs,7832
2021-10-25,18-29yrs,17390
2021-10-25,30-39yrs,16081
2021-10-25,40-49yrs,15871
2021-10-25,50-59yrs,23701
2021-10-25,60-69yrs,31934
2021-10-25,70-79yrs,24039
2021-10-25,80+,13257
2021-10-26,12-17yrs,7836
2021-10-26,18-29yrs,17402
2021-10-26,30-39yrs,16098
2021-10-26,40-49yrs,15864
2021-10-26,50-59yrs,23707
2021-10-26,60-69yrs,31929
2021-10-26,70-79yrs,24041
2021-10-26,80+,13250
2021-10-27,12-17yrs,7836
2021-10-27,18-29yrs,17418
2021-10-27,30-39yrs,16106
2021-10-27,40-49yrs,15872
2021-10-27,50-59yrs,23712
2021-10-27,60-69yrs,31917
2021-10-27,70-79yrs,24036
2021-10-27,80+,13246
2021-10-28,12-17yrs,7839
2021-10-28,18-29yrs,17414
2021-10-28,30-39yrs,16101
2021-10-28,40-49yrs,15868
2021-10-28,50-59yrs,23697
2021-10-28,60-69yrs,31906
2021-10-28,70-79yrs,24026
2021-10-28,80+,13245
2021-10-29,12-17yrs,7847
2021-10-29,18-29yrs,17415
2021-10-29,30-39yrs,16106
2021-10-29,40-49yrs,15870
2021-10-29,50-59yrs,23703
2021-10-29,60-69yrs,31901
2021-10-29,70-79yrs,24025
2021-10-29,80+,13245
2021-10-30,12-17yrs,7853
2021-10-30,18-29yrs,17448
2021-10-30,30-39yrs,16127
2021-10-30,40-49yrs,15882
2021-10-30,50-59yrs,23718
2021-10-30,60-69yrs,31907
2021-10-30,70-79yrs,24030
2021-10-30,80+,13247
2021-10-31,12-17yrs,7863
2021-10-31,18-29yrs,17460
2021-10-31,30-39yrs,16135
2021-10-31,40-49yrs,15894
2021-10-31,50-59yrs,23726
2021-10-31,60-69yrs,31911
2021-10-31,70-79yrs,24032
2021-10-31,80+,13247
2021-11-01,12-17yrs,7863
2021-11-01,18-29yrs,17463
2021-11-01,30-39yrs,16136
2021-11-01,40-49yrs,15894
2021-11-01,50-59yrs,23727
2021-11-01,60-69yrs,31913
2021-11-01,70-79yrs,24032
2021-11-01,80+,13247
2021-11-02,12-17yrs,7867
2021-11-02,18-29yrs,17467
2021-11-02,30-39yrs,16150
2021-11-02,40-49yrs,15900
2021-11-02,50-59yrs,23734
2021-11-02,60-69yrs,31912
2021-11-02,70-79yrs,24032
2021-11-02,80+,13244
2021-11-03,12-17yrs,7877
2021-11-03,18-29yrs,17480
2021-11-03,30-39yrs,16158
2021-11-03,40-49yrs,15907
2021-11-03,50-59yrs,23742
2021-11-03,60-69yrs,31915
2021-11-03,70-79yrs,24031
2021-11-03,80+,13244
2021-11-04,12-17yrs,7876
2021-11-04,18-29yrs,17494
2021-11-04,30-39yrs,16160
2021-11-04,40-49yrs,15905
2021-11-04,50-59yrs,23741
2021-11-04,60-69yrs,31912
2021-11-04,70-79yrs,24026
2021-11-04,80+,13243
2021-11-05,12-17yrs,7871
2021-11-05,18-29yrs,17500
2021-11-05,30-39yrs,16164
2021-11-05,40-49yrs,15907
2021-11-05,50-59yrs,23745
2021-11-05,60-69yrs,31913
2021-11-05,70-79yrs,24025
2021-11-05,80+,13241
