Date,age group,one dose cumulative
2021-10-10,50-59yrs,12610
2021-10-10,60-69yrs,15574
2021-10-10,70-79yrs,10862
2021-10-10,80+,6153
2021-10-11,12-17yrs,4870
2021-10-11,18-29yrs,10104
2021-10-11,30-39yrs,9256
2021-10-11,40-49yrs,9053
2021-10-11,50-59yrs,12614
2021-10-11,60-69yrs,15577
2021-10-11,70-79yrs,10864
2021-10-11,80+,6153
2021-10-12,12-17yrs,4870
2021-10-12,18-29yrs,10105
2021-10-12,30-39yrs,9260
2021-10-12,40-49yrs,9057
2021-10-12,50-59yrs,12614
2021-10-12,60-69yrs,15578
2021-10-12,70-79yrs,10864
2021-10-12,80+,6153
2021-10-13,12-17yrs,4892
2021-10-13,18-29yrs,10147
2021-10-13,30-39yrs,9275
2021-10-13,40-49yrs,9074
2021-10-13,50-59yrs,12629
2021-10-13,60-69yrs,15585
2021-10-13,70-79yrs,10869
2021-10-13,80+,6154
2021-10-14,12-17yrs,4893
2021-10-14,18-29yrs,10160
2021-10-14,30-39yrs,9290
2021-10-14,40-49yrs,9079
2021-10-14,50-59yrs,12630
2021-10-14,60-69yrs,15589
2021-10-14,70-79yrs,10870
2021-10-14,80+,6154
2021-10-15,12-17yrs,4903
2021-10-15,18-29yrs,10179
2021-10-15,30-39yrs,9319
2021-10-15,40-49yrs,9093
2021-10-15,50-59yrs,12644
2021-10-15,60-69yrs,15600
2021-10-15,70-79yrs,10874
2021-10-15,80+,6155
2021-10-16,12-17yrs,4906
2021-10-16,18-29yrs,10203
2021-10-16,30-39yrs,9338
2021-10-16,40-49yrs,9105
2021-10-16,50-59yrs,12652
2021-10-16,60-69yrs,15608
2021-10-16,70-79yrs,10875
2021-10-16,80+,6155
2021-10-17,12-17yrs,4905
2021-10-17,18-29yrs,10209
2021-10-17,30-39yrs,9343
2021-10-17,40-49yrs,9107
2021-10-17,50-59yrs,12653
2021-10-17,60-69yrs,15610
2021-10-17,70-79yrs,10875
2021-10-17,80+,6154
2021-10-18,12-17yrs,4905
2021-10-18,18-29yrs,10216
2021-10-18,30-39yrs,9344
2021-10-18,40-49yrs,9107
2021-10-18,50-59yrs,12655
2021-10-18,60-69yrs,15611
2021-10-18,70-79yrs,10875
2021-10-18,80+,6154
2021-10-19,12-17yrs,4907
2021-10-19,18-29yrs,10225
2021-10-19,30-39yrs,9358
2021-10-19,40-49yrs,9115
2021-10-19,50-59yrs,12667
2021-10-19,60-69yrs,15619
2021-10-19,70-79yrs,10875
2021-10-19,80+,6154
2021-10-20,12-17yrs,4914
2021-10-20,18-29yrs,10264
2021-10-20,30-39yrs,9395
2021-10-20,40-49yrs,9129
2021-10-20,50-59yrs,12681
2021-10-20,60-69yrs,15625
2021-10-20,70-79yrs,10877
2021-10-20,80+,6155
2021-10-21,12-17yrs,4921
2021-10-21,18-29yrs,10283
2021-10-21,30-39yrs,9411
2021-10-21,40-49yrs,9144
2021-10-21,50-59yrs,12685
2021-10-21,60-69yrs,15637
2021-10-21,70-79yrs,10879
2021-10-21,80+,6155
2021-10-22,12-17yrs,4934
2021-10-22,18-29yrs,10312
2021-10-22,30-39yrs,9431
2021-10-22,40-49yrs,9155
2021-10-22,50-59yrs,12692
2021-10-22,60-69yrs,15638
2021-10-22,70-79yrs,10882
2021-10-22,80+,6155
2021-10-23,12-17yrs,4938
2021-10-23,18-29yrs,10322
2021-10-23,30-39yrs,9435
2021-10-23,40-49yrs,9158
2021-10-23,50-59yrs,12700
2021-10-23,60-69yrs,15641
2021-10-23,70-79yrs,10885
2021-10-23,80+,6155
2021-10-24,12-17yrs,4940
2021-10-24,18-29yrs,10324
2021-10-24,30-39yrs,9440
2021-10-24,40-49yrs,9158
2021-10-24,50-59yrs,12699
2021-10-24,60-69yrs,15641
2021-10-24,70-79yrs,10886
2021-10-24,80+,6155
2021-10-25,12-17yrs,4940
2021-10-25,18-29yrs,10327
2021-10-25,30-39yrs,9442
2021-10-25,40-49yrs,9160
2021-10-25,50-59yrs,12701
2021-10-25,60-69yrs,15641
2021-10-25,70-79yrs,10886
2021-10-25,80+,6155
2021-10-26,12-17yrs,4946
2021-10-26,18-29yrs,10342
2021-10-26,30-39yrs,9457
2021-10-26,40-49yrs,9170
2021-10-26,50-59yrs,12708
2021-10-26,60-69yrs,15650
