Date,age group,Total population, one dose cumulative
2021-08-23,40-49yrs,72346,56947
2021-08-23,50-59yrs,92219,71829
2021-08-23,60-69yrs,79793,75805
2021-08-23,70-79yrs,54104,52222
2021-08-23,80+,30142,30100
2021-08-24,12-17yrs,37614,26233
2021-08-24,18-29yrs,87904,60801
2021-08-24,30-39yrs,74380,56127
2021-08-24,40-49yrs,72346,57045
2021-08-24,50-59yrs,92219,71912
2021-08-24,60-69yrs,79793,75852
2021-08-24,70-79yrs,54104,52244
2021-08-24,80+,30142,30102
2021-08-25,12-17yrs,37614,26407
2021-08-25,18-29yrs,87904,61014
2021-08-25,30-39yrs,74380,56250
2021-08-25,40-49yrs,72346,57121
2021-08-25,50-59yrs,92219,71967
2021-08-25,60-69yrs,79793,75916
2021-08-25,70-79yrs,54104,52252
2021-08-25,80+,30142,30094
2021-08-26,12-17yrs,37614,26589
2021-08-26,18-29yrs,87904,61165
2021-08-26,30-39yrs,74380,56389
2021-08-26,40-49yrs,72346,57213
2021-08-26,50-59yrs,92219,72031
2021-08-26,60-69yrs,79793,75952
2021-08-26,70-79yrs,54104,52269
2021-08-26,80+,30142,30094
2021-08-27,12-17yrs,37614,26744
2021-08-27,18-29yrs,87904,61318
2021-08-27,30-39yrs,74380,56514
2021-08-27,40-49yrs,72346,57277
2021-08-27,50-59yrs,92219,72081
2021-08-27,60-69yrs,79793,75981
2021-08-27,70-79yrs,54104,52278
2021-08-27,80+,30142,30092
2021-08-28,12-17yrs,37614,26805
2021-08-28,18-29yrs,87904,61399
2021-08-28,30-39yrs,74380,56579
2021-08-28,40-49yrs,72346,57318
2021-08-28,50-59yrs,92219,72108
2021-08-28,60-69yrs,79793,75970
2021-08-28,70-79yrs,54104,52271
2021-08-28,80+,30142,30092
2021-08-29,12-17yrs,37614,26855
2021-08-29,18-29yrs,87904,61488
2021-08-29,30-39yrs,74380,56639
2021-08-29,40-49yrs,72346,57356
2021-08-29,50-59yrs,92219,72149
2021-08-29,60-69yrs,79793,75982
2021-08-29,70-79yrs,54104,52273
2021-08-29,80+,30142,30094
2021-08-30,12-17yrs,37614,26949
2021-08-30,18-29yrs,87904,61596
2021-08-30,30-39yrs,74380,56718
2021-08-30,40-49yrs,72346,57414
2021-08-30,50-59yrs,92219,72175
2021-08-30,60-69yrs,79793,75995
2021-08-30,70-79yrs,54104,52279
2021-08-30,80+,30142,30095
2021-08-31,12-17yrs,37614,27055
2021-08-31,18-29yrs,87904,61738
2021-08-31,30-39yrs,74380,56823
2021-08-31,40-49yrs,72346,57502
2021-08-31,50-59yrs,92219,72232
2021-08-31,60-69yrs,79793,76022
2021-08-31,70-79yrs,54104,52296
2021-08-31,80+,30142,30100
2021-09-01,12-17yrs,37614,27190
2021-09-01,18-29yrs,87904,61879
2021-09-01,30-39yrs,74380,56935
2021-09-01,40-49yrs,72346,57581
2021-09-01,50-59yrs,92219,72286
2021-09-01,60-69yrs,79793,76081
2021-09-01,70-79yrs,54104,52310
2021-09-01,80+,30142,30107
2021-09-02,12-17yrs,37614,27338
2021-09-02,18-29yrs,87904,62059
2021-09-02,30-39yrs,74380,57121
2021-09-02,40-49yrs,72346,57662
2021-09-02,50-59yrs,92219,72353
2021-09-02,60-69yrs,79793,76118
2021-09-02,70-79yrs,54104,52327
2021-09-02,80+,30142,30109
2021-09-03,12-17yrs,37614,27490
2021-09-03,18-29yrs,87904,62315
2021-09-03,30-39yrs,74380,57352
2021-09-03,40-49yrs,72346,57792
2021-09-03,50-59yrs,92219,72427
2021-09-03,60-69yrs,79793,76154
2021-09-03,70-79yrs,54104,52350
2021-09-03,80+,30142,30118
2021-09-04,12-17yrs,37614,27648
2021-09-04,18-29yrs,87904,62615
2021-09-04,30-39yrs,74380,57600
2021-09-04,40-49yrs,72346,57954
2021-09-04,50-59yrs,92219,72565
2021-09-04,60-69yrs,79793,76229
2021-09-04,70-79yrs,54104,52381
2021-09-04,80+,30142,30135
2021-09-05,12-17yrs,37614,27763
2021-09-05,18-29yrs,87904,62812
2021-09-05,30-39yrs,74380,57737
2021-09-05,40-49yrs,72346,58050
2021-09-05,50-59yrs,92219,72634
2021-09-05,60-69yrs,79793,76255
2021-09-05,70-79yrs,54104,52389
2021-09-05,80+,30142,30138
2021-09-06,12-17yrs,37614,27864
2021-09-06,18-29yrs,87904,62975
2021-09-06,30-39yrs,74380,57844
2021-09-06,40-49yrs,72346,58131
2021-09-06,50-59yrs,92219,72674
2021-09-06,60-69yrs,79793,76275
2021-09-06,70-79yrs,54104,52391
2021-09-06,80+,30142,30139
2021-09-07,12-17yrs,37614,27897
2021-09-07,18-29yrs,87904,63062
2021-09-07,30-39yrs,74380,57884
2021-09-07,40-49yrs,72346,58161
2021-09-07,50-59yrs,92219,72694
2021-09-07,60-69yrs,79793,76281
2021-09-07,70-79yrs,54104,52397
2021-09-07,80+,30142,30139
2021-09-08,12-17yrs,37614,27951
2021-09-08,18-29yrs,87904,63301
2021-09-08,30-39yrs,74380,58025
2021-09-08,40-49yrs,72346,58251
2021-09-08,50-59yrs,92219,72765
2021-09-08,60-69yrs,79793,76312
2021-09-08,70-79yrs,54104,52412
2021-09-08,80+,30142,30144
2021-09-09,12-17yrs,37614,28032
2021-09-09,18-29yrs,87904,63586
2021-09-09,30-39yrs,74380,58252
2021-09-09,40-49yrs,72346,58371
2021-09-09,50-59yrs,92219,72831
2021-09-09,60-69yrs,79793,76359
2021-09-09,70-79yrs,54104,52424
2021-09-09,80+,30142,30151
2021-09-10,12-17yrs,37614,28124
2021-09-10,18-29yrs,87904,63766
2021-09-10,30-39yrs,74380,58388
2021-09-10,40-49yrs,72346,58468
2021-09-10,50-59yrs,92219,72887
2021-09-10,60-69yrs,79793,76393
2021-09-10,70-79yrs,54104,52441
2021-09-10,80+,30142,30169
2021-09-11,12-17yrs,37614,28239
2021-09-11,18-29yrs,87904,63938
2021-09-11,30-39yrs,74380,58555
2021-09-11,40-49yrs,72346,58571
2021-09-11,50-59yrs,92219,72937
2021-09-11,60-69yrs,79793,76444
2021-09-11,70-79yrs,54104,52465
2021-09-11,80+,30142,30174
2021-09-12,12-17yrs,37614,28279
2021-09-12,18-29yrs,87904,64005
2021-09-12,30-39yrs,74380,58619
2021-09-12,40-49yrs,72346,58624
2021-09-12,50-59yrs,92219,72955
2021-09-12,60-69yrs,79793,76459
2021-09-12,70-79yrs,54104,52467
2021-09-12,80+,30142,30174
2021-09-13,12-17yrs,37614,28358
2021-09-13,18-29yrs,87904,64158
2021-09-13,30-39yrs,74380,58741
2021-09-13,40-49yrs,72346,58696
2021-09-13,50-59yrs,92219,72989
2021-09-13,60-69yrs,79793,76482
2021-09-13,70-79yrs,54104,52470
2021-09-13,80+,30142,30175
2021-09-14,12-17yrs,37614,28452
2021-09-14,18-29yrs,87904,64355
2021-09-14,30-39yrs,74380,58888
2021-09-14,40-49yrs,72346,58767
2021-09-14,50-59yrs,92219,73044
2021-09-14,60-69yrs,79793,76512
2021-09-14,70-79yrs,54104,52477
2021-09-14,80+,30142,30176
2021-09-15,12-17yrs,37614,28562
2021-09-15,18-29yrs,87904,64536
2021-09-15,30-39yrs,74380,59034
2021-09-15,40-49yrs,72346,58867
2021-09-15,50-59yrs,92219,73122
2021-09-15,60-69yrs,79793,76568
2021-09-15,70-79yrs,54104,52499
2021-09-15,80+,30142,30188
2021-09-16,12-17yrs,37614,28661
2021-09-16,18-29yrs,87904,64743
2021-09-16,30-39yrs,74380,59211
2021-09-16,40-49yrs,72346,58976
2021-09-16,50-59yrs,92219,73223
2021-09-16,60-69yrs,79793,76622
2021-09-16,70-79yrs,54104,52521
2021-09-16,80+,30142,30189
2021-09-17,12-17yrs,37614,28772
2021-09-17,18-29yrs,87904,64902
2021-09-17,30-39yrs,74380,59380
2021-09-17,40-49yrs,72346,59089
2021-09-17,50-59yrs,92219,73291
2021-09-17,60-69yrs,79793,76663
2021-09-17,70-79yrs,54104,52537
2021-09-17,80+,30142,30200
2021-09-18,12-17yrs,37614,28890
2021-09-18,18-29yrs,87904,65055
2021-09-18,30-39yrs,74380,59549
2021-09-18,40-49yrs,72346,59164
2021-09-18,50-59yrs,92219,73362
2021-09-18,60-69yrs,79793,76691
2021-09-18,70-79yrs,54104,52552
2021-09-18,80+,30142,30206
2021-09-19,12-17yrs,37614,28926
2021-09-19,18-29yrs,87904,65150
2021-09-19,30-39yrs,74380,59630
2021-09-19,40-49yrs,72346,59205
2021-09-19,50-59yrs,92219,73389
2021-09-19,60-69yrs,79793,76709
2021-09-19,70-79yrs,54104,52562
2021-09-19,80+,30142,30207
2021-09-20,12-17yrs,37614,28987
2021-09-20,18-29yrs,87904,65287
2021-09-20,30-39yrs,74380,59711
2021-09-20,40-49yrs,72346,59269
