Date,age group,Total population, one dose cumulative
2021-08-19,80+,6453,6157
2021-08-20,12-17yrs,6329,4146
2021-08-20,18-29yrs,14861,8887
2021-08-20,30-39yrs,13489,8246
2021-08-20,40-49yrs,11851,8405
2021-08-20,50-59yrs,15489,12137
2021-08-20,60-69yrs,15644,15365
2021-08-20,70-79yrs,10814,10818
2021-08-20,80+,6453,6159
2021-08-21,12-17yrs,6329,4169
2021-08-21,18-29yrs,14861,8912
2021-08-21,30-39yrs,13489,8256
2021-08-21,40-49yrs,11851,8417
2021-08-21,50-59yrs,15489,12152
2021-08-21,60-69yrs,15644,15376
2021-08-21,70-79yrs,10814,10819
2021-08-21,80+,6453,6159
2021-08-22,12-17yrs,6329,4176
2021-08-22,18-29yrs,14861,8917
2021-08-22,30-39yrs,13489,8263
2021-08-22,40-49yrs,11851,8421
2021-08-22,50-59yrs,15489,12156
2021-08-22,60-69yrs,15644,15379
2021-08-22,70-79yrs,10814,10819
2021-08-22,80+,6453,6159
2021-08-23,12-17yrs,6329,4177
2021-08-23,18-29yrs,14861,8920
2021-08-23,30-39yrs,13489,8263
2021-08-23,40-49yrs,11851,8421
2021-08-23,50-59yrs,15489,12158
2021-08-23,60-69yrs,15644,15379
2021-08-23,70-79yrs,10814,10819
2021-08-23,80+,6453,6159
2021-08-24,12-17yrs,6329,4202
2021-08-24,18-29yrs,14861,8937
2021-08-24,30-39yrs,13489,8276
2021-08-24,40-49yrs,11851,8430
2021-08-24,50-59yrs,15489,12165
2021-08-24,60-69yrs,15644,15385
2021-08-24,70-79yrs,10814,10820
2021-08-24,80+,6453,6160
2021-08-25,12-17yrs,6329,4215
2021-08-25,18-29yrs,14861,8961
2021-08-25,30-39yrs,13489,8294
2021-08-25,40-49yrs,11851,8437
2021-08-25,50-59yrs,15489,12173
2021-08-25,60-69yrs,15644,15397
2021-08-25,70-79yrs,10814,10824
2021-08-25,80+,6453,6160
2021-08-26,12-17yrs,6329,4255
2021-08-26,18-29yrs,14861,8962
2021-08-26,30-39yrs,13489,8296
2021-08-26,40-49yrs,11851,8431
2021-08-26,50-59yrs,15489,12115
2021-08-26,60-69yrs,15644,15319
2021-08-26,70-79yrs,10814,10767
2021-08-26,80+,6453,6136
2021-08-27,12-17yrs,6329,4276
2021-08-27,18-29yrs,14861,8992
2021-08-27,30-39yrs,13489,8314
