Date,age group,Total population, one dose cumulative
2021-10-01,12-17yrs,8041,6421
2021-10-01,18-29yrs,21688,16720
2021-10-01,30-39yrs,18338,14340
2021-10-01,40-49yrs,14923,12881
2021-10-01,50-59yrs,20821,16062
2021-10-01,60-69yrs,22051,21198
2021-10-01,70-79yrs,15695,16029
2021-10-01,80+,9476,9326
2021-10-02,12-17yrs,8041,6452
2021-10-02,18-29yrs,21688,16768
2021-10-02,30-39yrs,18338,14387
2021-10-02,40-49yrs,14923,12901
2021-10-02,50-59yrs,20821,16082
2021-10-02,60-69yrs,22051,21205
2021-10-02,70-79yrs,15695,16033
2021-10-02,80+,9476,9329
2021-10-03,12-17yrs,8041,6457
2021-10-03,18-29yrs,21688,16777
2021-10-03,30-39yrs,18338,14395
2021-10-03,40-49yrs,14923,12906
2021-10-03,50-59yrs,20821,16085
2021-10-03,60-69yrs,22051,21207
2021-10-03,70-79yrs,15695,16035
2021-10-03,80+,9476,9329
2021-10-04,12-17yrs,8041,6467
2021-10-04,18-29yrs,21688,16792
2021-10-04,30-39yrs,18338,14410
2021-10-04,40-49yrs,14923,12917
2021-10-04,50-59yrs,20821,16093
2021-10-04,60-69yrs,22051,21209
2021-10-04,70-79yrs,15695,16035
2021-10-04,80+,9476,9328
2021-10-05,12-17yrs,8041,6483
2021-10-05,18-29yrs,21688,16837
2021-10-05,30-39yrs,18338,14453
2021-10-05,40-49yrs,14923,12952
2021-10-05,50-59yrs,20821,16130
2021-10-05,60-69yrs,22051,21226
2021-10-05,70-79yrs,15695,16050
2021-10-05,80+,9476,9329
2021-10-06,12-17yrs,8041,6497
2021-10-06,18-29yrs,21688,16862
2021-10-06,30-39yrs,18338,14473
2021-10-06,40-49yrs,14923,12967
2021-10-06,50-59yrs,20821,16137
2021-10-06,60-69yrs,22051,21233
2021-10-06,70-79yrs,15695,16053
2021-10-06,80+,9476,9330
2021-10-07,12-17yrs,8041,6506
2021-10-07,18-29yrs,21688,16887
2021-10-07,30-39yrs,18338,14489
2021-10-07,40-49yrs,14923,12976
2021-10-07,50-59yrs,20821,16147
2021-10-07,60-69yrs,22051,21239
2021-10-07,70-79yrs,15695,16055
2021-10-07,80+,9476,9331
2021-10-08,12-17yrs,8041,6510
2021-10-08,18-29yrs,21688,16932
2021-10-08,30-39yrs,18338,14513
2021-10-08,40-49yrs,14923,12986
2021-10-08,50-59yrs,20821,16156
2021-10-08,60-69yrs,22051,21243
2021-10-08,70-79yrs,15695,16058
2021-10-08,80+,9476,9332
