Date,age group,Total population, one dose cumulative
2021-08-20,40-49yrs,50811,40288
2021-08-20,50-59yrs,60800,48900
2021-08-20,60-69yrs,54082,48867
2021-08-20,70-79yrs,35970,33966
2021-08-20,80+,20462,19875
2021-08-21,12-17yrs,29770,18912
2021-08-21,18-29yrs,72405,50108
2021-08-21,30-39yrs,48477,37426
2021-08-21,40-49yrs,50811,40368
2021-08-21,50-59yrs,60800,48970
2021-08-21,60-69yrs,54082,48885
2021-08-21,70-79yrs,35970,33977
2021-08-21,80+,20462,19879
2021-08-22,12-17yrs,29770,19023
2021-08-22,18-29yrs,72405,50231
2021-08-22,30-39yrs,48477,37501
2021-08-22,40-49yrs,50811,40424
2021-08-22,50-59yrs,60800,48999
2021-08-22,60-69yrs,54082,48900
2021-08-22,70-79yrs,35970,33980
2021-08-22,80+,20462,19881
2021-08-23,12-17yrs,29770,19096
2021-08-23,18-29yrs,72405,50280
2021-08-23,30-39yrs,48477,37532
2021-08-23,40-49yrs,50811,40466
2021-08-23,50-59yrs,60800,49023
2021-08-23,60-69yrs,54082,48906
2021-08-23,70-79yrs,35970,33982
2021-08-23,80+,20462,19882
2021-08-24,12-17yrs,29770,19188
2021-08-24,18-29yrs,72405,50415
2021-08-24,30-39yrs,48477,37604
2021-08-24,40-49yrs,50811,40520
2021-08-24,50-59yrs,60800,49055
2021-08-24,60-69yrs,54082,48933
2021-08-24,70-79yrs,35970,33993
2021-08-24,80+,20462,19882
2021-08-25,12-17yrs,29770,19276
2021-08-25,18-29yrs,72405,50551
2021-08-25,30-39yrs,48477,37672
2021-08-25,40-49yrs,50811,40588
2021-08-25,50-59yrs,60800,49099
2021-08-25,60-69yrs,54082,48952
2021-08-25,70-79yrs,35970,34002
2021-08-25,80+,20462,19884
2021-08-26,12-17yrs,29770,19361
2021-08-26,18-29yrs,72405,50667
2021-08-26,30-39yrs,48477,37765
2021-08-26,40-49yrs,50811,40639
2021-08-26,50-59yrs,60800,49143
2021-08-26,60-69yrs,54082,48983
2021-08-26,70-79yrs,35970,34009
2021-08-26,80+,20462,19891
2021-08-27,12-17yrs,29770,19448
2021-08-27,18-29yrs,72405,50779
2021-08-27,30-39yrs,48477,37835
2021-08-27,40-49yrs,50811,40705
2021-08-27,50-59yrs,60800,49187
2021-08-27,60-69yrs,54082,49010
2021-08-27,70-79yrs,35970,34020
2021-08-27,80+,20462,19892
2021-08-28,12-17yrs,29770,19531
2021-08-28,18-29yrs,72405,50907
2021-08-28,30-39yrs,48477,37923
2021-08-28,40-49yrs,50811,40772
2021-08-28,50-59yrs,60800,49224
2021-08-28,60-69yrs,54082,49026
2021-08-28,70-79yrs,35970,34031
2021-08-28,80+,20462,19897
2021-08-29,12-17yrs,29770,19622
2021-08-29,18-29yrs,72405,51023
2021-08-29,30-39yrs,48477,38004
2021-08-29,40-49yrs,50811,40848
2021-08-29,50-59yrs,60800,49263
2021-08-29,60-69yrs,54082,49053
2021-08-29,70-79yrs,35970,34033
2021-08-29,80+,20462,19903
2021-08-30,12-17yrs,29770,19683
2021-08-30,18-29yrs,72405,51098
2021-08-30,30-39yrs,48477,38051
2021-08-30,40-49yrs,50811,40885
2021-08-30,50-59yrs,60800,49293
2021-08-30,60-69yrs,54082,49065
2021-08-30,70-79yrs,35970,34043
2021-08-30,80+,20462,19904
2021-08-31,12-17yrs,29770,19795
2021-08-31,18-29yrs,72405,51218
2021-08-31,30-39yrs,48477,38116
2021-08-31,40-49yrs,50811,40936
2021-08-31,50-59yrs,60800,49335
2021-08-31,60-69yrs,54082,49095
2021-08-31,70-79yrs,35970,34059
2021-08-31,80+,20462,19907
2021-09-01,12-17yrs,29770,19890
2021-09-01,18-29yrs,72405,51340
2021-09-01,30-39yrs,48477,38176
2021-09-01,40-49yrs,50811,40992
2021-09-01,50-59yrs,60800,49381
2021-09-01,60-69yrs,54082,49113
2021-09-01,70-79yrs,35970,34066
2021-09-01,80+,20462,19912
2021-09-02,12-17yrs,29770,19981
2021-09-02,18-29yrs,72405,51509
2021-09-02,30-39yrs,48477,38251
2021-09-02,40-49yrs,50811,41050
2021-09-02,50-59yrs,60800,49434
2021-09-02,60-69yrs,54082,49129
2021-09-02,70-79yrs,35970,34075
2021-09-02,80+,20462,19913
2021-09-03,12-17yrs,29770,20150
2021-09-03,18-29yrs,72405,51742
2021-09-03,30-39yrs,48477,38424
2021-09-03,40-49yrs,50811,41143
2021-09-03,50-59yrs,60800,49515
2021-09-03,60-69yrs,54082,49167
2021-09-03,70-79yrs,35970,34085
2021-09-03,80+,20462,19918
2021-09-04,12-17yrs,29770,20319
2021-09-04,18-29yrs,72405,51999
2021-09-04,30-39yrs,48477,38581
2021-09-04,40-49yrs,50811,41285
2021-09-04,50-59yrs,60800,49605
2021-09-04,60-69yrs,54082,49201
