Date,age group,Total population, one dose cumulative
2021-08-18,70-79yrs,13660,13618
2021-08-18,80+,7894,8016
2021-08-19,12-17yrs,9043,6336
2021-08-19,18-29yrs,22251,18267
2021-08-19,30-39yrs,18511,14975
2021-08-19,40-49yrs,17224,14260
2021-08-19,50-59yrs,20955,18166
2021-08-19,60-69yrs,22248,20752
2021-08-19,70-79yrs,13660,13622
2021-08-19,80+,7894,8018
2021-08-20,12-17yrs,9043,6394
2021-08-20,18-29yrs,22251,18306
2021-08-20,30-39yrs,18511,15009
2021-08-20,40-49yrs,17224,14275
2021-08-20,50-59yrs,20955,18185
2021-08-20,60-69yrs,22248,20756
2021-08-20,70-79yrs,13660,13623
2021-08-20,80+,7894,8018
2021-08-21,12-17yrs,9043,6446
2021-08-21,18-29yrs,22251,18332
2021-08-21,30-39yrs,18511,15034
2021-08-21,40-49yrs,17224,14289
2021-08-21,50-59yrs,20955,18193
2021-08-21,60-69yrs,22248,20763
2021-08-21,70-79yrs,13660,13624
2021-08-21,80+,7894,8019
2021-08-22,12-17yrs,9043,6447
2021-08-22,18-29yrs,22251,18343
2021-08-22,30-39yrs,18511,15039
2021-08-22,40-49yrs,17224,14290
2021-08-22,50-59yrs,20955,18194
2021-08-22,60-69yrs,22248,20765
2021-08-22,70-79yrs,13660,13624
2021-08-22,80+,7894,8019
2021-08-23,12-17yrs,9043,6449
2021-08-23,18-29yrs,22251,18347
2021-08-23,30-39yrs,18511,15041
2021-08-23,40-49yrs,17224,14291
2021-08-23,50-59yrs,20955,18196
2021-08-23,60-69yrs,22248,20765
2021-08-23,70-79yrs,13660,13624
2021-08-23,80+,7894,8019
2021-08-24,12-17yrs,9043,6490
2021-08-24,18-29yrs,22251,18382
2021-08-24,30-39yrs,18511,15059
2021-08-24,40-49yrs,17224,14304
2021-08-24,50-59yrs,20955,18214
2021-08-24,60-69yrs,22248,20773
2021-08-24,70-79yrs,13660,13627
2021-08-24,80+,7894,8019
2021-08-25,12-17yrs,9043,6512
2021-08-25,18-29yrs,22251,18407
2021-08-25,30-39yrs,18511,15075
2021-08-25,40-49yrs,17224,14319
2021-08-25,50-59yrs,20955,18221
2021-08-25,60-69yrs,22248,20780
2021-08-25,70-79yrs,13660,13628
2021-08-25,80+,7894,8018
2021-08-26,12-17yrs,9043,6538
2021-08-26,18-29yrs,22251,18439
2021-08-26,30-39yrs,18511,15101
2021-08-26,40-49yrs,17224,14329
