Date,age group,Total population, one dose cumulative
2021-08-23,40-49yrs,52093,43268
2021-08-23,50-59yrs,70296,56115
2021-08-23,60-69yrs,66878,61604
2021-08-23,70-79yrs,48175,46318
2021-08-23,80+,29120,28603
2021-08-24,12-17yrs,28353,19090
2021-08-24,18-29yrs,70592,49711
2021-08-24,30-39yrs,54175,41568
2021-08-24,40-49yrs,52093,43342
2021-08-24,50-59yrs,70296,56166
2021-08-24,60-69yrs,66878,61633
2021-08-24,70-79yrs,48175,46328
2021-08-24,80+,29120,28611
2021-08-25,12-17yrs,28353,19226
2021-08-25,18-29yrs,70592,49865
2021-08-25,30-39yrs,54175,41678
2021-08-25,40-49yrs,52093,43422
2021-08-25,50-59yrs,70296,56213
2021-08-25,60-69yrs,66878,61662
2021-08-25,70-79yrs,48175,46340
2021-08-25,80+,29120,28615
2021-08-26,12-17yrs,28353,19332
2021-08-26,18-29yrs,70592,49983
2021-08-26,30-39yrs,54175,41766
2021-08-26,40-49yrs,52093,43502
2021-08-26,50-59yrs,70296,56270
2021-08-26,60-69yrs,66878,61688
2021-08-26,70-79yrs,48175,46353
2021-08-26,80+,29120,28621
2021-08-27,12-17yrs,28353,19413
2021-08-27,18-29yrs,70592,50107
2021-08-27,30-39yrs,54175,41858
2021-08-27,40-49yrs,52093,43545
2021-08-27,50-59yrs,70296,56310
2021-08-27,60-69yrs,66878,61709
2021-08-27,70-79yrs,48175,46360
2021-08-27,80+,29120,28627
2021-08-28,12-17yrs,28353,19506
2021-08-28,18-29yrs,70592,50305
2021-08-28,30-39yrs,54175,41952
2021-08-28,40-49yrs,52093,43620
2021-08-28,50-59yrs,70296,56377
2021-08-28,60-69yrs,66878,61737
2021-08-28,70-79yrs,48175,46370
2021-08-28,80+,29120,28628
2021-08-29,12-17yrs,28353,19561
2021-08-29,18-29yrs,70592,50394
2021-08-29,30-39yrs,54175,42019
2021-08-29,40-49yrs,52093,43659
2021-08-29,50-59yrs,70296,56412
2021-08-29,60-69yrs,66878,61757
2021-08-29,70-79yrs,48175,46382
2021-08-29,80+,29120,28632
2021-08-30,12-17yrs,28353,19640
2021-08-30,18-29yrs,70592,50468
2021-08-30,30-39yrs,54175,42050
2021-08-30,40-49yrs,52093,43705
2021-08-30,50-59yrs,70296,56438
2021-08-30,60-69yrs,66878,61767
2021-08-30,70-79yrs,48175,46390
2021-08-30,80+,29120,28635
2021-08-31,12-17yrs,28353,19727
2021-08-31,18-29yrs,70592,50643
2021-08-31,30-39yrs,54175,42135
2021-08-31,40-49yrs,52093,43766
2021-08-31,50-59yrs,70296,56481
2021-08-31,60-69yrs,66878,61797
2021-08-31,70-79yrs,48175,46403
2021-08-31,80+,29120,28641
2021-09-01,12-17yrs,28353,19801
2021-09-01,18-29yrs,70592,50781
2021-09-01,30-39yrs,54175,42217
2021-09-01,40-49yrs,52093,43822
2021-09-01,50-59yrs,70296,56517
2021-09-01,60-69yrs,66878,61824
2021-09-01,70-79yrs,48175,46421
2021-09-01,80+,29120,28649
2021-09-02,12-17yrs,28353,19910
2021-09-02,18-29yrs,70592,50983
2021-09-02,30-39yrs,54175,42339
2021-09-02,40-49yrs,52093,43903
2021-09-02,50-59yrs,70296,56590
2021-09-02,60-69yrs,66878,61876
2021-09-02,70-79yrs,48175,46442
2021-09-02,80+,29120,28657
2021-09-03,12-17yrs,28353,20095
2021-09-03,18-29yrs,70592,51209
2021-09-03,30-39yrs,54175,42505
2021-09-03,40-49yrs,52093,44021
2021-09-03,50-59yrs,70296,56678
2021-09-03,60-69yrs,66878,61933
2021-09-03,70-79yrs,48175,46459
2021-09-03,80+,29120,28663
2021-09-04,12-17yrs,28353,20317
2021-09-04,18-29yrs,70592,51502
2021-09-04,30-39yrs,54175,42714
2021-09-04,40-49yrs,52093,44165
2021-09-04,50-59yrs,70296,56808
2021-09-04,60-69yrs,66878,61998
2021-09-04,70-79yrs,48175,46498
2021-09-04,80+,29120,28673
2021-09-05,12-17yrs,28353,20434
2021-09-05,18-29yrs,70592,51655
2021-09-05,30-39yrs,54175,42836
2021-09-05,40-49yrs,52093,44244
2021-09-05,50-59yrs,70296,56858
2021-09-05,60-69yrs,66878,62022
2021-09-05,70-79yrs,48175,46514
2021-09-05,80+,29120,28677
2021-09-06,12-17yrs,28353,20496
2021-09-06,18-29yrs,70592,51754
2021-09-06,30-39yrs,54175,42913
2021-09-06,40-49yrs,52093,44298
2021-09-06,50-59yrs,70296,56897
2021-09-06,60-69yrs,66878,62045
2021-09-06,70-79yrs,48175,46523
2021-09-06,80+,29120,28680
2021-09-07,12-17yrs,28353,20527
2021-09-07,18-29yrs,70592,51829
2021-09-07,30-39yrs,54175,42943
2021-09-07,40-49yrs,52093,44321
2021-09-07,50-59yrs,70296,56914
2021-09-07,60-69yrs,66878,62059
2021-09-07,70-79yrs,48175,46527
2021-09-07,80+,29120,28683
2021-09-08,12-17yrs,28353,20578
2021-09-08,18-29yrs,70592,52030
2021-09-08,30-39yrs,54175,43079
2021-09-08,40-49yrs,52093,44399
2021-09-08,50-59yrs,70296,56961
2021-09-08,60-69yrs,66878,62091
2021-09-08,70-79yrs,48175,46543
2021-09-08,80+,29120,28676
2021-09-09,12-17yrs,28353,20645
2021-09-09,18-29yrs,70592,52256
2021-09-09,30-39yrs,54175,43231
2021-09-09,40-49yrs,52093,44483
2021-09-09,50-59yrs,70296,57052
2021-09-09,60-69yrs,66878,62163
2021-09-09,70-79yrs,48175,46579
2021-09-09,80+,29120,28689
2021-09-10,12-17yrs,28353,20705
2021-09-10,18-29yrs,70592,52459
2021-09-10,30-39yrs,54175,43370
2021-09-10,40-49yrs,52093,44582
2021-09-10,50-59yrs,70296,57123
2021-09-10,60-69yrs,66878,62221
2021-09-10,70-79yrs,48175,46601
2021-09-10,80+,29120,28697
2021-09-11,12-17yrs,28353,20782
2021-09-11,18-29yrs,70592,52648
2021-09-11,30-39yrs,54175,43516
2021-09-11,40-49yrs,52093,44678
2021-09-11,50-59yrs,70296,57236
2021-09-11,60-69yrs,66878,62281
2021-09-11,70-79yrs,48175,46615
2021-09-11,80+,29120,28705
2021-09-12,12-17yrs,28353,20847
2021-09-12,18-29yrs,70592,52744
2021-09-12,30-39yrs,54175,43583
2021-09-12,40-49yrs,52093,44718
2021-09-12,50-59yrs,70296,57261
2021-09-12,60-69yrs,66878,62294
2021-09-12,70-79yrs,48175,46620
2021-09-12,80+,29120,28705
2021-09-13,12-17yrs,28353,20887
2021-09-13,18-29yrs,70592,52824
2021-09-13,30-39yrs,54175,43640
2021-09-13,40-49yrs,52093,44755
2021-09-13,50-59yrs,70296,57285
2021-09-13,60-69yrs,66878,62302
2021-09-13,70-79yrs,48175,46624
2021-09-13,80+,29120,28706
2021-09-14,12-17yrs,28353,20989
2021-09-14,18-29yrs,70592,53035
