Date,age group,Total population, one dose cumulative
2021-09-24,80+,25542,27110
2021-09-25,12-17yrs,49248,44138
2021-09-25,18-29yrs,95648,73115
2021-09-25,30-39yrs,80648,65604
2021-09-25,40-49yrs,88209,81246
2021-09-25,50-59yrs,85689,79004
2021-09-25,60-69yrs,64619,59146
2021-09-25,70-79yrs,43839,41967
2021-09-25,80+,25542,27115
2021-09-26,12-17yrs,49248,44245
2021-09-26,18-29yrs,95648,73226
2021-09-26,30-39yrs,80648,65687
2021-09-26,40-49yrs,88209,81333
2021-09-26,50-59yrs,85689,79065
2021-09-26,60-69yrs,64619,59167
2021-09-26,70-79yrs,43839,41974
2021-09-26,80+,25542,27118
2021-09-27,12-17yrs,49248,44301
2021-09-27,18-29yrs,95648,73267
2021-09-27,30-39yrs,80648,65735
2021-09-27,40-49yrs,88209,81369
2021-09-27,50-59yrs,85689,79092
2021-09-27,60-69yrs,64619,59181
2021-09-27,70-79yrs,43839,41981
2021-09-27,80+,25542,27119
2021-09-28,12-17yrs,49248,44355
2021-09-28,18-29yrs,95648,73356
2021-09-28,30-39yrs,80648,65799
2021-09-28,40-49yrs,88209,81428
2021-09-28,50-59yrs,85689,79126
2021-09-28,60-69yrs,64619,59210
2021-09-28,70-79yrs,43839,41993
2021-09-28,80+,25542,27122
2021-09-29,12-17yrs,49248,44444
2021-09-29,18-29yrs,95648,73460
2021-09-29,30-39yrs,80648,65873
2021-09-29,40-49yrs,88209,81522
2021-09-29,50-59yrs,85689,79173
2021-09-29,60-69yrs,64619,59222
2021-09-29,70-79yrs,43839,42008
2021-09-29,80+,25542,27126
2021-09-30,12-17yrs,49248,44492
2021-09-30,18-29yrs,95648,73555
2021-09-30,30-39yrs,80648,65932
2021-09-30,40-49yrs,88209,81585
2021-09-30,50-59yrs,85689,79218
2021-09-30,60-69yrs,64619,59252
2021-09-30,70-79yrs,43839,42021
2021-09-30,80+,25542,27130
2021-10-01,12-17yrs,49248,44553
2021-10-01,18-29yrs,95648,73646
2021-10-01,30-39yrs,80648,66001
2021-10-01,40-49yrs,88209,81651
2021-10-01,50-59yrs,85689,79272
2021-10-01,60-69yrs,64619,59266
2021-10-01,70-79yrs,43839,42031
2021-10-01,80+,25542,27130
2021-10-02,12-17yrs,49248,44612
2021-10-02,18-29yrs,95648,73719
2021-10-02,30-39yrs,80648,66067
2021-10-02,40-49yrs,88209,81722
2021-10-02,50-59yrs,85689,79320
2021-10-02,60-69yrs,64619,59295
