Date,age group,Total population, one dose cumulative
2021-09-04,80+,10028,10509
2021-09-05,12-17yrs,11889,8709
2021-09-05,18-29yrs,29436,20785
2021-09-05,30-39yrs,24368,17137
2021-09-05,40-49yrs,23893,18682
2021-09-05,50-59yrs,28981,23802
2021-09-05,60-69yrs,28512,26406
2021-09-05,70-79yrs,18552,18066
2021-09-05,80+,10028,10509
2021-09-06,12-17yrs,11889,8735
2021-09-06,18-29yrs,29436,20851
2021-09-06,30-39yrs,24368,17171
2021-09-06,40-49yrs,23893,18708
2021-09-06,50-59yrs,28981,23815
2021-09-06,60-69yrs,28512,26410
2021-09-06,70-79yrs,18552,18067
2021-09-06,80+,10028,10509
2021-09-07,12-17yrs,11889,8744
2021-09-07,18-29yrs,29436,20878
2021-09-07,30-39yrs,24368,17185
2021-09-07,40-49yrs,23893,18717
2021-09-07,50-59yrs,28981,23819
2021-09-07,60-69yrs,28512,26412
2021-09-07,70-79yrs,18552,18067
2021-09-07,80+,10028,10510
2021-09-08,12-17yrs,11889,8789
2021-09-08,18-29yrs,29436,21041
2021-09-08,30-39yrs,24368,17297
2021-09-08,40-49yrs,23893,18774
2021-09-08,50-59yrs,28981,23879
2021-09-08,60-69yrs,28512,26433
2021-09-08,70-79yrs,18552,18076
2021-09-08,80+,10028,10512
2021-09-09,12-17yrs,11889,8827
2021-09-09,18-29yrs,29436,21208
2021-09-09,30-39yrs,24368,17417
2021-09-09,40-49yrs,23893,18849
2021-09-09,50-59yrs,28981,23931
2021-09-09,60-69yrs,28512,26454
2021-09-09,70-79yrs,18552,18078
2021-09-09,80+,10028,10514
2021-09-10,12-17yrs,11889,8853
2021-09-10,18-29yrs,29436,21321
2021-09-10,30-39yrs,24368,17470
2021-09-10,40-49yrs,23893,18887
2021-09-10,50-59yrs,28981,23954
2021-09-10,60-69yrs,28512,26473
2021-09-10,70-79yrs,18552,18083
2021-09-10,80+,10028,10516
2021-09-11,12-17yrs,11889,8892
2021-09-11,18-29yrs,29436,21404
2021-09-11,30-39yrs,24368,17534
2021-09-11,40-49yrs,23893,18914
2021-09-11,50-59yrs,28981,23983
2021-09-11,60-69yrs,28512,26488
2021-09-11,70-79yrs,18552,18086
2021-09-11,80+,10028,10517
2021-09-12,12-17yrs,11889,8921
2021-09-12,18-29yrs,29436,21449
2021-09-12,30-39yrs,24368,17583
2021-09-12,40-49yrs,23893,18953
2021-09-12,50-59yrs,28981,24013
2021-09-12,60-69yrs,28512,26499
2021-09-12,70-79yrs,18552,18091
2021-09-12,80+,10028,10517
2021-09-13,12-17yrs,11889,8923
2021-09-13,18-29yrs,29436,21463
2021-09-13,30-39yrs,24368,17593
2021-09-13,40-49yrs,23893,18953
2021-09-13,50-59yrs,28981,24017
2021-09-13,60-69yrs,28512,26502
2021-09-13,70-79yrs,18552,18092
2021-09-13,80+,10028,10519
2021-09-14,12-17yrs,11889,8967
2021-09-14,18-29yrs,29436,21556
2021-09-14,30-39yrs,24368,17651
2021-09-14,40-49yrs,23893,18996
2021-09-14,50-59yrs,28981,24061
2021-09-14,60-69yrs,28512,26519
2021-09-14,70-79yrs,18552,18102
2021-09-14,80+,10028,10524
2021-09-15,12-17yrs,11889,9048
2021-09-15,18-29yrs,29436,21696
2021-09-15,30-39yrs,24368,17755
2021-09-15,40-49yrs,23893,19055
2021-09-15,50-59yrs,28981,24116
2021-09-15,60-69yrs,28512,26550
2021-09-15,70-79yrs,18552,18111
2021-09-15,80+,10028,10529
2021-09-16,12-17yrs,11889,9122
2021-09-16,18-29yrs,29436,21841
2021-09-16,30-39yrs,24368,17834
2021-09-16,40-49yrs,23893,19137
2021-09-16,50-59yrs,28981,24164
2021-09-16,60-69yrs,28512,26570
2021-09-16,70-79yrs,18552,18116
2021-09-16,80+,10028,10531
2021-09-17,12-17yrs,11889,9168
2021-09-17,18-29yrs,29436,21955
2021-09-17,30-39yrs,24368,17918
2021-09-17,40-49yrs,23893,19193
2021-09-17,50-59yrs,28981,24207
2021-09-17,60-69yrs,28512,26588
2021-09-17,70-79yrs,18552,18119
2021-09-17,80+,10028,10531
2021-09-18,12-17yrs,11889,9205
2021-09-18,18-29yrs,29436,22021
2021-09-18,30-39yrs,24368,17985
2021-09-18,40-49yrs,23893,19235
2021-09-18,50-59yrs,28981,24264
2021-09-18,60-69yrs,28512,26618
2021-09-18,70-79yrs,18552,18145
2021-09-18,80+,10028,10535
2021-09-19,12-17yrs,11889,9225
2021-09-19,18-29yrs,29436,22102
2021-09-19,30-39yrs,24368,18042
2021-09-19,40-49yrs,23893,19283
2021-09-19,50-59yrs,28981,24293
2021-09-19,60-69yrs,28512,26633
2021-09-19,70-79yrs,18552,18147
2021-09-19,80+,10028,10535
2021-09-20,12-17yrs,11889,9269
