Date,age group,Total population, one dose cumulative
2021-09-20,18-29yrs,88180,73924
2021-09-20,30-39yrs,73436,58700
2021-09-20,40-49yrs,59863,52918
2021-09-20,50-59yrs,66854,57251
2021-09-20,60-69yrs,60813,56174
2021-09-20,70-79yrs,40094,38565
2021-09-20,80+,23219,23708
2021-09-21,12-17yrs,31735,27507
2021-09-21,18-29yrs,88180,74261
2021-09-21,30-39yrs,73436,58843
2021-09-21,40-49yrs,59863,53007
2021-09-21,50-59yrs,66854,57299
2021-09-21,60-69yrs,60813,56206
2021-09-21,70-79yrs,40094,38571
2021-09-21,80+,23219,23714
2021-09-22,12-17yrs,31735,27584
2021-09-22,18-29yrs,88180,74519
2021-09-22,30-39yrs,73436,59009
2021-09-22,40-49yrs,59863,53093
2021-09-22,50-59yrs,66854,57345
2021-09-22,60-69yrs,60813,56229
2021-09-22,70-79yrs,40094,38583
2021-09-22,80+,23219,23713
2021-09-23,12-17yrs,31735,27663
2021-09-23,18-29yrs,88180,74858
2021-09-23,30-39yrs,73436,59139
2021-09-23,40-49yrs,59863,53146
2021-09-23,50-59yrs,66854,57370
2021-09-23,60-69yrs,60813,56244
2021-09-23,70-79yrs,40094,38592
2021-09-23,80+,23219,23718
2021-09-24,12-17yrs,31735,27739
2021-09-24,18-29yrs,88180,75188
2021-09-24,30-39yrs,73436,59293
2021-09-24,40-49yrs,59863,53234
2021-09-24,50-59yrs,66854,57425
2021-09-24,60-69yrs,60813,56270
2021-09-24,70-79yrs,40094,38592
2021-09-24,80+,23219,23711
2021-09-25,12-17yrs,31735,27876
2021-09-25,18-29yrs,88180,75539
2021-09-25,30-39yrs,73436,59462
2021-09-25,40-49yrs,59863,53370
2021-09-25,50-59yrs,66854,57503
2021-09-25,60-69yrs,60813,56309
2021-09-25,70-79yrs,40094,38608
2021-09-25,80+,23219,23721
2021-09-26,12-17yrs,31735,27958
2021-09-26,18-29yrs,88180,75675
2021-09-26,30-39yrs,73436,59564
2021-09-26,40-49yrs,59863,53448
2021-09-26,50-59yrs,66854,57546
2021-09-26,60-69yrs,60813,56328
2021-09-26,70-79yrs,40094,38616
2021-09-26,80+,23219,23722
2021-09-27,12-17yrs,31735,27992
2021-09-27,18-29yrs,88180,75780
2021-09-27,30-39yrs,73436,59615
2021-09-27,40-49yrs,59863,53483
2021-09-27,50-59yrs,66854,57562
2021-09-27,60-69yrs,60813,56339
2021-09-27,70-79yrs,40094,38620
2021-09-27,80+,23219,23721
2021-09-28,12-17yrs,31735,28080
2021-09-28,18-29yrs,88180,76080
2021-09-28,30-39yrs,73436,59752
2021-09-28,40-49yrs,59863,53563
2021-09-28,50-59yrs,66854,57605
2021-09-28,60-69yrs,60813,56365
2021-09-28,70-79yrs,40094,38633
2021-09-28,80+,23219,23725
2021-09-29,12-17yrs,31735,28132
2021-09-29,18-29yrs,88180,76290
2021-09-29,30-39yrs,73436,59833
2021-09-29,40-49yrs,59863,53610
2021-09-29,50-59yrs,66854,57638
2021-09-29,60-69yrs,60813,56380
2021-09-29,70-79yrs,40094,38641
2021-09-29,80+,23219,23727
2021-09-30,12-17yrs,31735,28199
2021-09-30,18-29yrs,88180,76529
2021-09-30,30-39yrs,73436,59941
2021-09-30,40-49yrs,59863,53679
2021-09-30,50-59yrs,66854,57675
2021-09-30,60-69yrs,60813,56419
2021-09-30,70-79yrs,40094,38666
2021-09-30,80+,23219,23743
2021-10-01,12-17yrs,31735,28232
2021-10-01,18-29yrs,88180,76688
2021-10-01,30-39yrs,73436,60008
2021-10-01,40-49yrs,59863,53722
2021-10-01,50-59yrs,66854,57706
