Date,age group,Total population, one dose cumulative
2021-08-19,70-79yrs,10558,10521
2021-08-19,80+,6269,6244
2021-08-20,12-17yrs,7233,3747
2021-08-20,18-29yrs,14984,8608
2021-08-20,30-39yrs,11594,7735
2021-08-20,40-49yrs,11350,8520
2021-08-20,50-59yrs,15450,11694
2021-08-20,60-69yrs,15770,14688
2021-08-20,70-79yrs,10558,10525
2021-08-20,80+,6269,6244
2021-08-21,12-17yrs,7233,3754
2021-08-21,18-29yrs,14984,8662
2021-08-21,30-39yrs,11594,7769
2021-08-21,40-49yrs,11350,8530
2021-08-21,50-59yrs,15450,11705
2021-08-21,60-69yrs,15770,14691
2021-08-21,70-79yrs,10558,10530
2021-08-21,80+,6269,6244
2021-08-22,12-17yrs,7233,3798
2021-08-22,18-29yrs,14984,8695
2021-08-22,30-39yrs,11594,7799
2021-08-22,40-49yrs,11350,8556
2021-08-22,50-59yrs,15450,11731
2021-08-22,60-69yrs,15770,14702
2021-08-22,70-79yrs,10558,10538
2021-08-22,80+,6269,6247
2021-08-23,12-17yrs,7233,3798
2021-08-23,18-29yrs,14984,8699
2021-08-23,30-39yrs,11594,7800
2021-08-23,40-49yrs,11350,8557
2021-08-23,50-59yrs,15450,11732
2021-08-23,60-69yrs,15770,14702
2021-08-23,70-79yrs,10558,10538
2021-08-23,80+,6269,6247
2021-08-24,12-17yrs,7233,3803
2021-08-24,18-29yrs,14984,8713
2021-08-24,30-39yrs,11594,7814
2021-08-24,40-49yrs,11350,8571
2021-08-24,50-59yrs,15450,11751
2021-08-24,60-69yrs,15770,14713
2021-08-24,70-79yrs,10558,10538
2021-08-24,80+,6269,6248
2021-08-25,12-17yrs,7233,3851
2021-08-25,18-29yrs,14984,8765
2021-08-25,30-39yrs,11594,7858
2021-08-25,40-49yrs,11350,8598
2021-08-25,50-59yrs,15450,11775
2021-08-25,60-69yrs,15770,14724
2021-08-25,70-79yrs,10558,10541
2021-08-25,80+,6269,6249
2021-08-26,12-17yrs,7233,3869
2021-08-26,18-29yrs,14984,8787
2021-08-26,30-39yrs,11594,7879
2021-08-26,40-49yrs,11350,8617
2021-08-26,50-59yrs,15450,11790
2021-08-26,60-69yrs,15770,14730
2021-08-26,70-79yrs,10558,10544
2021-08-26,80+,6269,6249
2021-08-27,12-17yrs,7233,3916
2021-08-27,18-29yrs,14984,8839
2021-08-27,30-39yrs,11594,7920
2021-08-27,40-49yrs,11350,8638
2021-08-27,50-59yrs,15450,11802
2021-08-27,60-69yrs,15770,14742
2021-08-27,70-79yrs,10558,10546
2021-08-27,80+,6269,6249
2021-08-28,12-17yrs,7233,3921
2021-08-28,18-29yrs,14984,8854
2021-08-28,30-39yrs,11594,7931
2021-08-28,40-49yrs,11350,8647
2021-08-28,50-59yrs,15450,11808
2021-08-28,60-69yrs,15770,14747
2021-08-28,70-79yrs,10558,10548
2021-08-28,80+,6269,6249
2021-08-29,12-17yrs,7233,3924
2021-08-29,18-29yrs,14984,8868
2021-08-29,30-39yrs,11594,7942
2021-08-29,40-49yrs,11350,8666
2021-08-29,50-59yrs,15450,11816
2021-08-29,60-69yrs,15770,14751
2021-08-29,70-79yrs,10558,10549
2021-08-29,80+,6269,6249
2021-08-30,12-17yrs,7233,3929
2021-08-30,18-29yrs,14984,8871
2021-08-30,30-39yrs,11594,7943
2021-08-30,40-49yrs,11350,8667
2021-08-30,50-59yrs,15450,11818
2021-08-30,60-69yrs,15770,14753
2021-08-30,70-79yrs,10558,10549
2021-08-30,80+,6269,6249
2021-08-31,12-17yrs,7233,3936
2021-08-31,18-29yrs,14984,8883
2021-08-31,30-39yrs,11594,7954
2021-08-31,40-49yrs,11350,8683
2021-08-31,50-59yrs,15450,11828
2021-08-31,60-69yrs,15770,14757
2021-08-31,70-79yrs,10558,10550
2021-08-31,80+,6269,6249
2021-09-01,12-17yrs,7233,3986
2021-09-01,18-29yrs,14984,8923
2021-09-01,30-39yrs,11594,7995
2021-09-01,40-49yrs,11350,8705
2021-09-01,50-59yrs,15450,11844
2021-09-01,60-69yrs,15770,14762
2021-09-01,70-79yrs,10558,10553
2021-09-01,80+,6269,6250
2021-09-02,12-17yrs,7233,4043
2021-09-02,18-29yrs,14984,8986
2021-09-02,30-39yrs,11594,8044
2021-09-02,40-49yrs,11350,8735
2021-09-02,50-59yrs,15450,11867
2021-09-02,60-69yrs,15770,14773
2021-09-02,70-79yrs,10558,10555
2021-09-02,80+,6269,6250
2021-09-03,12-17yrs,7233,4075
2021-09-03,18-29yrs,14984,9057
2021-09-03,30-39yrs,11594,8077
2021-09-03,40-49yrs,11350,8757
2021-09-03,50-59yrs,15450,11890
2021-09-03,60-69yrs,15770,14783
2021-09-03,70-79yrs,10558,10558
2021-09-03,80+,6269,6252
2021-09-04,12-17yrs,7233,4088
2021-09-04,18-29yrs,14984,9078
2021-09-04,30-39yrs,11594,8100
2021-09-04,40-49yrs,11350,8767
2021-09-04,50-59yrs,15450,11903
2021-09-04,60-69yrs,15770,14795
2021-09-04,70-79yrs,10558,10558
2021-09-04,80+,6269,6254
2021-09-05,12-17yrs,7233,4093
2021-09-05,18-29yrs,14984,9094
2021-09-05,30-39yrs,11594,8105
2021-09-05,40-49yrs,11350,8772
2021-09-05,50-59yrs,15450,11908
2021-09-05,60-69yrs,15770,14796
2021-09-05,70-79yrs,10558,10559
2021-09-05,80+,6269,6254
2021-09-06,12-17yrs,7233,4099
2021-09-06,18-29yrs,14984,9103
2021-09-06,30-39yrs,11594,8114
2021-09-06,40-49yrs,11350,8773
2021-09-06,50-59yrs,15450,11911
2021-09-06,60-69yrs,15770,14797
2021-09-06,70-79yrs,10558,10560
2021-09-06,80+,6269,6254
2021-09-07,12-17yrs,7233,4106
2021-09-07,18-29yrs,14984,9106
2021-09-07,30-39yrs,11594,8115
2021-09-07,40-49yrs,11350,8776
2021-09-07,50-59yrs,15450,11912
2021-09-07,60-69yrs,15770,14798
2021-09-07,70-79yrs,10558,10560
2021-09-07,80+,6269,6254
2021-09-08,12-17yrs,7233,4115
2021-09-08,18-29yrs,14984,9122
2021-09-08,30-39yrs,11594,8140
2021-09-08,40-49yrs,11350,8795
2021-09-08,50-59yrs,15450,11925
2021-09-08,60-69yrs,15770,14804
2021-09-08,70-79yrs,10558,10561
2021-09-08,80+,6269,6255
2021-09-09,12-17yrs,7233,4159
2021-09-09,18-29yrs,14984,9215
2021-09-09,30-39yrs,11594,8200
2021-09-09,40-49yrs,11350,8832
2021-09-09,50-59yrs,15450,11956
2021-09-09,60-69yrs,15770,14821
2021-09-09,70-79yrs,10558,10569
2021-09-09,80+,6269,6257
2021-09-10,12-17yrs,7233,4183
2021-09-10,18-29yrs,14984,9265
2021-09-10,30-39yrs,11594,8238
2021-09-10,40-49yrs,11350,8871
