Date,PHU_num,One_dose_percentage
2021-11-26,2257,84.75
2021-11-26,2258,92.03
2021-11-26,2260,88.24
2021-11-26,2261,91.93
2021-11-26,2262,94.22
2021-11-26,2263,88.42
2021-11-26,2265,92.84
2021-11-26,2266,89.94
2021-11-26,2268,88.85
2021-11-26,2270,87.98
2021-11-26,3895,86.25
2021-11-26,4913,87.38
2021-11-26,5183,91.1
2021-11-26,9999,0
2021-11-27,2226,91.04
2021-11-27,2227,87.5
2021-11-27,2230,91.12
2021-11-27,2233,86.48
2021-11-27,2234,87.99
2021-11-27,2235,88.51
2021-11-27,2236,91.14
2021-11-27,2237,86.22
2021-11-27,2238,88.17
2021-11-27,2240,86.56
2021-11-27,2241,90.49
2021-11-27,2242,85.06
2021-11-27,2243,98.84
2021-11-27,2244,92.35
2021-11-27,2246,89.83
2021-11-27,2247,87.1
2021-11-27,2249,90.46
2021-11-27,2251,91.56
2021-11-27,2253,88.84
2021-11-27,2255,88.76
2021-11-27,2256,91.02
2021-11-27,2257,84.77
2021-11-27,2258,92.06
2021-11-27,2260,88.26
2021-11-27,2261,92.01
2021-11-27,2262,94.24
2021-11-27,2263,88.45
2021-11-27,2265,92.87
2021-11-27,2266,89.98
2021-11-27,2268,88.89
2021-11-27,2270,88.01
2021-11-27,3895,86.28
2021-11-27,4913,87.47
2021-11-27,5183,91.13
2021-11-27,9999,0
2021-11-28,2226,91.07
2021-11-28,2227,87.51
2021-11-28,2230,91.13
2021-11-28,2233,86.49
2021-11-28,2234,88.0
2021-11-28,2235,88.53
2021-11-28,2236,91.15
2021-11-28,2237,86.24
2021-11-28,2238,88.18
2021-11-28,2240,86.58
2021-11-28,2241,90.51
2021-11-28,2242,85.09
2021-11-28,2243,98.85
2021-11-28,2244,92.37
2021-11-28,2246,89.85
2021-11-28,2247,87.11
2021-11-28,2249,90.47
2021-11-28,2251,91.58
2021-11-28,2253,88.87
2021-11-28,2255,88.77
2021-11-28,2256,91.07
2021-11-28,2257,84.79
2021-11-28,2258,92.09
2021-11-28,2260,88.28
2021-11-28,2261,92.03
2021-11-28,2262,94.25
2021-11-28,2263,88.48
2021-11-28,2265,92.89
2021-11-28,2266,90.0
2021-11-28,2268,88.92
2021-11-28,2270,88.03
2021-11-28,3895,86.3
2021-11-28,4913,87.49
2021-11-28,5183,91.16
2021-11-28,9999,0
2021-11-29,2226,91.09
2021-11-29,2227,87.52
2021-11-29,2230,91.15
2021-11-29,2233,86.49
2021-11-29,2234,88.0
2021-11-29,2235,88.54
2021-11-29,2236,91.16
2021-11-29,2237,86.25
2021-11-29,2238,88.18
2021-11-29,2240,86.59
2021-11-29,2241,90.52
2021-11-29,2242,85.09
2021-11-29,2243,98.86
2021-11-29,2244,92.39
2021-11-29,2246,89.86
2021-11-29,2247,87.11
2021-11-29,2249,90.48
2021-11-29,2251,91.59
2021-11-29,2253,88.89
2021-11-29,2255,88.77
2021-11-29,2256,91.09
2021-11-29,2257,84.79
2021-11-29,2258,92.1
2021-11-29,2260,88.3
2021-11-29,2261,92.03
2021-11-29,2262,94.25
2021-11-29,2263,88.49
2021-11-29,2265,92.9
2021-11-29,2266,90.01
2021-11-29,2268,88.94
2021-11-29,2270,88.04
2021-11-29,3895,86.32
2021-11-29,4913,87.5
2021-11-29,5183,91.15
2021-11-29,9999,0
2021-11-30,2226,91.12
2021-11-30,2227,87.55
2021-11-30,2230,91.17
2021-11-30,2233,86.52
2021-11-30,2234,88.08
2021-11-30,2235,88.56
2021-11-30,2236,91.17
2021-11-30,2237,86.28
2021-11-30,2238,88.22
2021-11-30,2240,86.61
2021-11-30,2241,90.54
2021-11-30,2242,85.13
2021-11-30,2243,98.89
2021-11-30,2244,92.45
2021-11-30,2246,89.86
2021-11-30,2247,87.15
2021-11-30,2249,90.51
2021-11-30,2251,91.62
2021-11-30,2253,88.91
2021-11-30,2255,88.79
2021-11-30,2256,91.13
2021-11-30,2257,84.83
2021-11-30,2258,92.12
2021-11-30,2260,88.33
2021-11-30,2261,92.06
2021-11-30,2262,94.32
2021-11-30,2263,88.51
2021-11-30,2265,92.93
2021-11-30,2266,90.04
2021-11-30,2268,88.98
2021-11-30,2270,88.07
2021-11-30,3895,86.35
2021-11-30,4913,87.52
2021-11-30,5183,91.18
2021-11-30,9999,0
2021-12-01,2226,82.96
2021-12-01,2227,82.14
2021-12-01,2230,84.91
2021-12-01,2233,77.74
2021-12-01,2234,77.92
2021-12-01,2235,82.72
2021-12-01,2236,84.75
2021-12-01,2237,82.02
2021-12-01,2238,80.69
2021-12-01,2240,80.39
2021-12-01,2241,86.71
2021-12-01,2242,78.0
2021-12-01,2243,89.22
2021-12-01,2244,85.37
2021-12-01,2246,82.43
2021-12-01,2247,82.21
2021-12-01,2249,88.18
2021-12-01,2251,86.65
2021-12-01,2253,84.04
2021-12-01,2255,82.5
2021-12-01,2256,82.03
2021-12-01,2257,78.46
2021-12-01,2258,82.67
2021-12-01,2260,82.0
2021-12-01,2261,83.21
2021-12-01,2262,84.15
2021-12-01,2263,80.29
2021-12-01,2265,83.26
2021-12-01,2266,83.45
2021-12-01,2268,81.94
2021-12-01,2270,83.22
2021-12-01,3895,84.76
2021-12-01,4913,77.9
2021-12-01,5183,80.64
2021-12-01,9999,0
2021-12-02,2226,83.23
2021-12-02,2227,82.4
2021-12-02,2230,85.06
2021-12-02,2233,77.87
2021-12-02,2234,78.06
2021-12-02,2235,82.81
2021-12-02,2236,84.9
2021-12-02,2237,82.15
2021-12-02,2238,80.91
2021-12-02,2240,80.57
2021-12-02,2241,86.92
2021-12-02,2242,78.12
2021-12-02,2243,89.43
2021-12-02,2244,85.7
2021-12-02,2246,82.58
2021-12-02,2247,82.3
2021-12-02,2249,88.55
2021-12-02,2251,86.93
2021-12-02,2253,84.14
2021-12-02,2255,82.7
2021-12-02,2256,82.31
2021-12-02,2257,78.75
2021-12-02,2258,82.84
2021-12-02,2260,82.18
2021-12-02,2261,83.44
2021-12-02,2262,84.41
2021-12-02,2263,80.75
2021-12-02,2265,83.5
2021-12-02,2266,83.72
2021-12-02,2268,82.08
2021-12-02,2270,83.42
2021-12-02,3895,84.92
2021-12-02,4913,78.26
2021-12-02,5183,80.92
2021-12-02,9999,0
2021-12-03,2226,83.6
2021-12-03,2227,82.52
2021-12-03,2230,85.19
2021-12-03,2233,78.0
2021-12-03,2234,78.22
2021-12-03,2235,82.99
2021-12-03,2236,85.2
2021-12-03,2237,82.28
2021-12-03,2238,81.17
2021-12-03,2240,80.65
2021-12-03,2241,87.11
2021-12-03,2242,78.22
2021-12-03,2243,89.59
2021-12-03,2244,85.9
2021-12-03,2246,82.73
2021-12-03,2247,82.39
2021-12-03,2249,88.97
2021-12-03,2251,87.2
2021-12-03,2253,84.23
2021-12-03,2255,82.85
2021-12-03,2256,82.33
2021-12-03,2257,78.8
2021-12-03,2258,83.03
2021-12-03,2260,82.37
2021-12-03,2261,83.62
2021-12-03,2262,84.59
2021-12-03,2263,81.21
2021-12-03,2265,83.69
2021-12-03,2266,83.9
2021-12-03,2268,82.2
2021-12-03,2270,83.58
2021-12-03,3895,85.09
2021-12-03,4913,78.51
2021-12-03,5183,81.19
2021-12-03,9999,0
2021-12-04,2226,83.86
2021-12-04,2227,82.76
2021-12-04,2230,85.42
2021-12-04,2233,78.21
2021-12-04,2234,78.47
2021-12-04,2235,83.12
2021-12-04,2236,85.57
2021-12-04,2237,82.44
2021-12-04,2238,81.19
2021-12-04,2240,80.89
2021-12-04,2241,87.4
2021-12-04,2242,78.28
2021-12-04,2243,89.7
2021-12-04,2244,86.17
2021-12-04,2246,82.91
2021-12-04,2247,82.48
2021-12-04,2249,89.3
2021-12-04,2251,87.48
2021-12-04,2253,84.37
2021-12-04,2255,83.16
2021-12-04,2256,82.43
2021-12-04,2257,78.86
2021-12-04,2258,83.27
2021-12-04,2260,82.61
2021-12-04,2261,83.81
2021-12-04,2262,84.8
2021-12-04,2263,81.31
2021-12-04,2265,83.93
2021-12-04,2266,84.05
2021-12-04,2268,82.35
2021-12-04,2270,83.76
2021-12-04,3895,85.27
2021-12-04,4913,78.73
2021-12-04,5183,81.36
2021-12-04,9999,0
2021-12-05,2226,84.14
2021-12-05,2227,82.89
2021-12-05,2230,85.61
2021-12-05,2233,78.38
2021-12-05,2234,78.59
2021-12-05,2235,83.23
2021-12-05,2236,85.91
2021-12-05,2237,82.63
2021-12-05,2238,81.44
2021-12-05,2240,81.05
2021-12-05,2241,87.92
2021-12-05,2242,78.69
2021-12-05,2243,89.82
2021-12-05,2244,86.49
2021-12-05,2246,83.08
2021-12-05,2247,82.51
2021-12-05,2249,89.61
2021-12-05,2251,87.78
2021-12-05,2253,84.56
2021-12-05,2255,83.37
2021-12-05,2256,82.7
2021-12-05,2257,78.93
2021-12-05,2258,83.38
2021-12-05,2260,82.73
2021-12-05,2261,83.92
2021-12-05,2262,84.96
2021-12-05,2263,81.32
2021-12-05,2265,84.29
2021-12-05,2266,84.26
2021-12-05,2268,82.53
2021-12-05,2270,84.01
2021-12-05,3895,85.52
2021-12-05,4913,79.06
2021-12-05,5183,81.54
2021-12-05,9999,0
2021-12-06,2226,84.16
2021-12-06,2227,82.91
2021-12-06,2230,85.78
2021-12-06,2233,78.45
2021-12-06,2234,78.61
2021-12-06,2235,83.38
2021-12-06,2236,85.94
2021-12-06,2237,82.77
2021-12-06,2238,81.45
2021-12-06,2240,81.06
2021-12-06,2241,88.08
2021-12-06,2242,78.69
2021-12-06,2243,89.89
2021-12-06,2244,86.7
2021-12-06,2246,83.21
2021-12-06,2247,82.76
2021-12-06,2249,89.6
2021-12-06,2251,88.01
2021-12-06,2253,84.67
2021-12-06,2255,83.4
2021-12-06,2256,82.94
2021-12-06,2257,79.12
2021-12-06,2258,83.56
2021-12-06,2260,82.81
2021-12-06,2261,83.93
2021-12-06,2262,85.06
2021-12-06,2263,81.35
2021-12-06,2265,84.48
2021-12-06,2266,84.34
2021-12-06,2268,82.62
2021-12-06,2270,84.22
2021-12-06,3895,85.7
2021-12-06,4913,79.09
2021-12-06,5183,81.55
2021-12-06,9999,0
2021-12-07,2226,84.28
2021-12-07,2227,83.05
2021-12-07,2230,85.9
2021-12-07,2233,78.57
2021-12-07,2234,78.68
2021-12-07,2235,83.5
2021-12-07,2236,85.98
2021-12-07,2237,82.89
2021-12-07,2238,81.65
2021-12-07,2240,81.12
2021-12-07,2241,88.24
2021-12-07,2242,78.77
2021-12-07,2243,90.04
2021-12-07,2244,86.86
2021-12-07,2246,83.36
2021-12-07,2247,82.89
2021-12-07,2249,89.65
2021-12-07,2251,88.21
2021-12-07,2253,84.72
2021-12-07,2255,83.54
2021-12-07,2256,83.06
2021-12-07,2257,79.31
2021-12-07,2258,83.71
2021-12-07,2260,83.01
2021-12-07,2261,84.07
2021-12-07,2262,85.23
2021-12-07,2263,81.67
2021-12-07,2265,84.58
2021-12-07,2266,84.51
2021-12-07,2268,82.72
2021-12-07,2270,84.34
2021-12-07,3895,85.76
2021-12-07,4913,79.1
2021-12-07,5183,81.6
2021-12-07,9999,0
2021-12-08,2226,84.47
2021-12-08,2227,83.17
2021-12-08,2230,86.05
2021-12-08,2233,78.64
2021-12-08,2234,78.91
2021-12-08,2235,83.6
2021-12-08,2236,86.16
2021-12-08,2237,83.01
2021-12-08,2238,81.83
2021-12-08,2240,81.19
2021-12-08,2241,88.43
2021-12-08,2242,78.97
2021-12-08,2243,90.14
2021-12-08,2244,87.03
2021-12-08,2246,83.46
2021-12-08,2247,83.04
2021-12-08,2249,89.81
2021-12-08,2251,88.4
2021-12-08,2253,84.84
2021-12-08,2255,83.68
2021-12-08,2256,83.15
2021-12-08,2257,79.37
2021-12-08,2258,83.97
2021-12-08,2260,83.19
2021-12-08,2261,84.33
2021-12-08,2262,85.41
2021-12-08,2263,81.86
2021-12-08,2265,84.67
2021-12-08,2266,84.67
2021-12-08,2268,82.83
2021-12-08,2270,84.47
2021-12-08,3895,85.89
2021-12-08,4913,79.3
2021-12-08,5183,81.76
2021-12-08,9999,0
2021-12-09,2226,84.68
2021-12-09,2227,83.31
2021-12-09,2230,86.18
2021-12-09,2233,78.69
2021-12-09,2234,79.07
2021-12-09,2235,83.67
2021-12-09,2236,86.34
2021-12-09,2237,83.13
2021-12-09,2238,81.99
2021-12-09,2240,81.3
2021-12-09,2241,88.66
2021-12-09,2242,79.17
2021-12-09,2243,90.32
2021-12-09,2244,87.2
2021-12-09,2246,83.55
2021-12-09,2247,83.14
2021-12-09,2249,90.02
2021-12-09,2251,88.57
2021-12-09,2253,84.95
2021-12-09,2255,83.86
2021-12-09,2256,83.37
2021-12-09,2257,79.48
2021-12-09,2258,84.12
2021-12-09,2260,83.32
2021-12-09,2261,84.49
2021-12-09,2262,85.58
2021-12-09,2263,81.93
2021-12-09,2265,84.78
2021-12-09,2266,84.95
2021-12-09,2268,82.94
2021-12-09,2270,84.6
2021-12-09,3895,85.99
2021-12-09,4913,79.57
2021-12-09,5183,82.06
2021-12-09,9999,0
2021-12-10,2226,84.85
2021-12-10,2227,83.41
2021-12-10,2230,86.28
2021-12-10,2233,78.81
2021-12-10,2234,79.17
2021-12-10,2235,83.81
2021-12-10,2236,86.7
2021-12-10,2237,83.22
2021-12-10,2238,82.24
2021-12-10,2240,81.37
2021-12-10,2241,88.88
2021-12-10,2242,79.3
2021-12-10,2243,90.46
2021-12-10,2244,87.32
2021-12-10,2246,83.68
2021-12-10,2247,83.24
2021-12-10,2249,90.25
2021-12-10,2251,88.72
2021-12-10,2253,85.06
2021-12-10,2255,84.0
2021-12-10,2256,83.67
2021-12-10,2257,79.56
2021-12-10,2258,84.32
2021-12-10,2260,83.48
2021-12-10,2261,84.75
2021-12-10,2262,85.72
2021-12-10,2263,82.05
2021-12-10,2265,84.89
2021-12-10,2266,85.13
2021-12-10,2268,83.04
2021-12-10,2270,84.72
2021-12-10,3895,86.09
2021-12-10,4913,79.66
2021-12-10,5183,82.16
2021-12-10,9999,0
2021-12-11,2226,84.94
2021-12-11,2227,83.58
2021-12-11,2230,86.4
2021-12-11,2233,78.89
2021-12-11,2234,79.36
2021-12-11,2235,83.95
2021-12-11,2236,87.07
2021-12-11,2237,83.35
2021-12-11,2238,82.29
2021-12-11,2240,81.51
2021-12-11,2241,89.12
2021-12-11,2242,79.36
2021-12-11,2243,90.68
2021-12-11,2244,87.49
2021-12-11,2246,83.82
2021-12-11,2247,83.29
2021-12-11,2249,90.5
2021-12-11,2251,88.87
2021-12-11,2253,85.21
2021-12-11,2255,84.06
2021-12-11,2256,83.85
2021-12-11,2257,79.71
2021-12-11,2258,84.45
2021-12-11,2260,83.64
2021-12-11,2261,84.9
2021-12-11,2262,85.93
2021-12-11,2263,82.06
2021-12-11,2265,85.03
2021-12-11,2266,85.19
2021-12-11,2268,83.16
2021-12-11,2270,84.87
2021-12-11,3895,86.23
2021-12-11,4913,79.82
2021-12-11,5183,82.27
2021-12-11,9999,0
2021-12-12,2226,85.16
2021-12-12,2227,83.66
2021-12-12,2230,86.55
2021-12-12,2233,78.96
2021-12-12,2234,79.45
2021-12-12,2235,84.03
2021-12-12,2236,87.44
2021-12-12,2237,83.48
2021-12-12,2238,82.46
2021-12-12,2240,81.63
2021-12-12,2241,89.26
2021-12-12,2242,79.67
2021-12-12,2243,90.81
2021-12-12,2244,87.68
2021-12-12,2246,83.95
2021-12-12,2247,83.37
2021-12-12,2249,90.74
2021-12-12,2251,89.06
2021-12-12,2253,85.38
2021-12-12,2255,84.24
2021-12-12,2256,84.01
2021-12-12,2257,79.89
2021-12-12,2258,84.61
2021-12-12,2260,83.74
2021-12-12,2261,84.98
2021-12-12,2262,85.97
2021-12-12,2263,82.08
2021-12-12,2265,85.22
2021-12-12,2266,85.33
2021-12-12,2268,83.3
2021-12-12,2270,85.09
2021-12-12,3895,86.39
2021-12-12,4913,80.01
2021-12-12,5183,82.44
2021-12-12,9999,0
2021-12-13,2226,85.17
2021-12-13,2227,83.67
2021-12-13,2230,86.64
2021-12-13,2233,78.97
2021-12-13,2234,79.46
2021-12-13,2235,84.14
2021-12-13,2236,87.45
2021-12-13,2237,83.57
2021-12-13,2238,82.48
2021-12-13,2240,81.64
2021-12-13,2241,89.36
2021-12-13,2242,79.67
2021-12-13,2243,91.05
2021-12-13,2244,87.8
2021-12-13,2246,84.04
2021-12-13,2247,83.66
2021-12-13,2249,90.82
2021-12-13,2251,89.18
2021-12-13,2253,85.44
2021-12-13,2255,84.25
2021-12-13,2256,84.06
2021-12-13,2257,79.91
2021-12-13,2258,84.68
2021-12-13,2260,83.8
2021-12-13,2261,84.99
2021-12-13,2262,85.97
2021-12-13,2263,82.11
2021-12-13,2265,85.34
2021-12-13,2266,85.36
2021-12-13,2268,83.38
2021-12-13,2270,85.24
2021-12-13,3895,86.48
2021-12-13,4913,80.02
2021-12-13,5183,82.46
2021-12-13,9999,0
2021-12-14,2226,85.22
2021-12-14,2227,83.74
2021-12-14,2230,86.72
2021-12-14,2233,79.04
2021-12-14,2234,79.5
2021-12-14,2235,84.27
2021-12-14,2236,87.47
2021-12-14,2237,83.63
2021-12-14,2238,82.52
2021-12-14,2240,81.73
2021-12-14,2241,89.5
2021-12-14,2242,79.72
2021-12-14,2243,91.11
2021-12-14,2244,87.91
2021-12-14,2246,84.15
2021-12-14,2247,83.68
2021-12-14,2249,90.9
2021-12-14,2251,89.32
2021-12-14,2253,85.48
2021-12-14,2255,84.4
2021-12-14,2256,84.11
2021-12-14,2257,79.95
2021-12-14,2258,84.82
2021-12-14,2260,83.87
2021-12-14,2261,85.07
2021-12-14,2262,86.05
2021-12-14,2263,82.2
2021-12-14,2265,85.4
2021-12-14,2266,85.51
2021-12-14,2268,83.45
2021-12-14,2270,85.31
2021-12-14,3895,86.52
2021-12-14,4913,80.08
2021-12-14,5183,82.5
2021-12-14,9999,0
2021-12-15,2226,85.27
2021-12-15,2227,83.8
2021-12-15,2230,86.78
2021-12-15,2233,79.19
2021-12-15,2234,79.6
2021-12-15,2235,84.32
2021-12-15,2236,87.65
2021-12-15,2237,83.71
2021-12-15,2238,82.62
2021-12-15,2240,81.8
2021-12-15,2241,89.6
2021-12-15,2242,79.91
2021-12-15,2243,91.2
2021-12-15,2244,88.02
2021-12-15,2246,84.27
2021-12-15,2247,83.73
2021-12-15,2249,91.21
2021-12-15,2251,89.45
2021-12-15,2253,85.56
2021-12-15,2255,84.53
2021-12-15,2256,84.18
2021-12-15,2257,80.01
2021-12-15,2258,84.99
2021-12-15,2260,83.96
2021-12-15,2261,85.21
2021-12-15,2262,86.16
2021-12-15,2263,82.34
2021-12-15,2265,85.44
2021-12-15,2266,85.68
2021-12-15,2268,83.52
2021-12-15,2270,85.41
2021-12-15,3895,86.59
2021-12-15,4913,80.2
2021-12-15,5183,82.63
2021-12-15,9999,0
2021-12-16,2226,85.45
2021-12-16,2227,83.88
2021-12-16,2230,86.86
2021-12-16,2233,79.32
2021-12-16,2234,79.63
2021-12-16,2235,84.37
2021-12-16,2236,87.82
2021-12-16,2237,83.79
2021-12-16,2238,82.68
2021-12-16,2240,81.91
2021-12-16,2241,89.73
2021-12-16,2242,79.96
2021-12-16,2243,91.33
2021-12-16,2244,88.15
2021-12-16,2246,84.41
2021-12-16,2247,83.78
2021-12-16,2249,91.58
2021-12-16,2251,89.59
2021-12-16,2253,85.65
2021-12-16,2255,84.69
2021-12-16,2256,84.3
2021-12-16,2257,80.15
2021-12-16,2258,85.12
2021-12-16,2260,84.03
2021-12-16,2261,85.36
2021-12-16,2262,86.3
2021-12-16,2263,82.55
2021-12-16,2265,85.52
2021-12-16,2266,85.8
2021-12-16,2268,83.59
2021-12-16,2270,85.48
2021-12-16,3895,86.65
2021-12-16,4913,80.33
2021-12-16,5183,82.76
2021-12-16,9999,0
2021-12-17,2226,85.52
2021-12-17,2227,83.93
2021-12-17,2230,87.02
2021-12-17,2233,79.38
2021-12-17,2234,79.71
2021-12-17,2235,84.43
2021-12-17,2236,87.99
2021-12-17,2237,83.85
2021-12-17,2238,82.95
2021-12-17,2240,81.96
2021-12-17,2241,89.84
2021-12-17,2242,80.0
2021-12-17,2243,91.47
2021-12-17,2244,88.24
2021-12-17,2246,84.53
2021-12-17,2247,83.82
2021-12-17,2249,91.72
2021-12-17,2251,89.71
2021-12-17,2253,85.75
2021-12-17,2255,84.82
2021-12-17,2256,84.41
2021-12-17,2257,80.27
2021-12-17,2258,85.26
2021-12-17,2260,84.12
2021-12-17,2261,85.57
2021-12-17,2262,86.45
2021-12-17,2263,82.8
2021-12-17,2265,85.58
2021-12-17,2266,85.93
2021-12-17,2268,83.66
2021-12-17,2270,85.55
2021-12-17,3895,86.72
2021-12-17,4913,80.43
2021-12-17,5183,82.86
2021-12-17,9999,0
2021-12-18,2226,85.62
2021-12-18,2227,84.02
2021-12-18,2230,87.18
2021-12-18,2233,79.49
2021-12-18,2234,79.8
2021-12-18,2235,84.52
2021-12-18,2236,88.16
2021-12-18,2237,83.93
2021-12-18,2238,82.99
2021-12-18,2240,82.06
2021-12-18,2241,89.94
2021-12-18,2242,80.06
2021-12-18,2243,91.56
2021-12-18,2244,88.34
2021-12-18,2246,84.68
2021-12-18,2247,83.85
2021-12-18,2249,91.98
2021-12-18,2251,89.83
2021-12-18,2253,85.87
2021-12-18,2255,84.92
2021-12-18,2256,84.52
2021-12-18,2257,80.45
2021-12-18,2258,85.37
2021-12-18,2260,84.22
2021-12-18,2261,85.68
2021-12-18,2262,86.51
2021-12-18,2263,82.88
2021-12-18,2265,85.65
2021-12-18,2266,86.04
2021-12-18,2268,83.73
2021-12-18,2270,85.62
2021-12-18,3895,86.8
2021-12-18,4913,80.57
2021-12-18,5183,82.95
2021-12-18,9999,0
2021-12-19,2226,85.73
2021-12-19,2227,84.11
2021-12-19,2230,87.35
2021-12-19,2233,79.52
2021-12-19,2234,79.82
2021-12-19,2235,84.61
2021-12-19,2236,88.36
2021-12-19,2237,84.03
2021-12-19,2238,83.11
2021-12-19,2240,82.17
2021-12-19,2241,90.06
2021-12-19,2242,80.18
2021-12-19,2243,91.74
2021-12-19,2244,88.46
2021-12-19,2246,84.81
2021-12-19,2247,83.93
2021-12-19,2249,92.08
2021-12-19,2251,89.97
2021-12-19,2253,86.07
2021-12-19,2255,85.0
2021-12-19,2256,84.64
2021-12-19,2257,80.73
2021-12-19,2258,85.56
2021-12-19,2260,84.29
2021-12-19,2261,85.79
2021-12-19,2262,86.53
2021-12-19,2263,82.92
2021-12-19,2265,85.77
2021-12-19,2266,86.28
2021-12-19,2268,83.8
2021-12-19,2270,85.83
2021-12-19,3895,86.91
2021-12-19,4913,80.6
2021-12-19,5183,83.02
2021-12-19,9999,0
2021-12-20,2226,85.75
2021-12-20,2227,84.11
2021-12-20,2230,87.45
2021-12-20,2233,79.53
2021-12-20,2234,79.83
2021-12-20,2235,84.7
2021-12-20,2236,88.36
2021-12-20,2237,84.13
2021-12-20,2238,83.12
2021-12-20,2240,82.17
2021-12-20,2241,90.17
2021-12-20,2242,80.19
2021-12-20,2243,91.8
2021-12-20,2244,88.54
2021-12-20,2246,84.89
2021-12-20,2247,84.35
2021-12-20,2249,92.09
2021-12-20,2251,90.09
2021-12-20,2253,86.16
2021-12-20,2255,85.02
2021-12-20,2256,84.73
2021-12-20,2257,80.75
2021-12-20,2258,85.59
2021-12-20,2260,84.32
2021-12-20,2261,85.81
2021-12-20,2262,86.54
2021-12-20,2263,82.92
2021-12-20,2265,85.86
2021-12-20,2266,86.31
2021-12-20,2268,83.86
2021-12-20,2270,86.01
2021-12-20,3895,86.97
2021-12-20,4913,80.63
2021-12-20,5183,83.09
2021-12-20,9999,0
2021-12-21,2226,85.81
2021-12-21,2227,84.21
2021-12-21,2230,87.59
2021-12-21,2233,79.67
2021-12-21,2234,79.89
2021-12-21,2235,84.88
2021-12-21,2236,88.55
2021-12-21,2237,84.23
2021-12-21,2238,83.24
2021-12-21,2240,82.25
2021-12-21,2241,90.33
2021-12-21,2242,80.34
2021-12-21,2243,91.96
2021-12-21,2244,88.66
2021-12-21,2246,84.92
2021-12-21,2247,84.36
2021-12-21,2249,92.19
2021-12-21,2251,90.23
2021-12-21,2253,86.21
2021-12-21,2255,85.22
2021-12-21,2256,84.78
2021-12-21,2257,81.02
2021-12-21,2258,85.68
2021-12-21,2260,84.43
2021-12-21,2261,85.89
2021-12-21,2262,86.63
2021-12-21,2263,83.05
2021-12-21,2265,85.91
2021-12-21,2266,86.47
2021-12-21,2268,83.96
2021-12-21,2270,86.13
2021-12-21,3895,87.03
2021-12-21,4913,80.8
2021-12-21,5183,83.26
2021-12-21,9999,0
2021-12-22,2226,85.89
2021-12-22,2227,84.29
2021-12-22,2230,87.72
2021-12-22,2233,79.8
2021-12-22,2234,80.05
2021-12-22,2235,85.02
2021-12-22,2236,88.72
2021-12-22,2237,84.34
2021-12-22,2238,83.3
2021-12-22,2240,82.38
2021-12-22,2241,90.4
2021-12-22,2242,80.39
2021-12-22,2243,92.08
2021-12-22,2244,88.82
2021-12-22,2246,84.99
2021-12-22,2247,84.38
2021-12-22,2249,92.29
2021-12-22,2251,90.36
2021-12-22,2253,86.33
2021-12-22,2255,85.39
2021-12-22,2256,84.93
2021-12-22,2257,81.14
2021-12-22,2258,85.79
2021-12-22,2260,84.53
2021-12-22,2261,86.09
2021-12-22,2262,86.72
2021-12-22,2263,83.16
2021-12-22,2265,85.98
2021-12-22,2266,86.62
2021-12-22,2268,84.05
2021-12-22,2270,86.25
2021-12-22,3895,87.13
2021-12-22,4913,80.82
2021-12-22,5183,83.4
2021-12-22,9999,0
2021-12-23,2226,85.98
2021-12-23,2227,84.39
2021-12-23,2230,87.83
2021-12-23,2233,79.85
2021-12-23,2234,80.07
2021-12-23,2235,85.12
2021-12-23,2236,88.85
2021-12-23,2237,84.43
2021-12-23,2238,83.33
2021-12-23,2240,82.48
2021-12-23,2241,90.53
2021-12-23,2242,80.46
2021-12-23,2243,92.2
2021-12-23,2244,88.9
2021-12-23,2246,85.04
2021-12-23,2247,84.39
2021-12-23,2249,92.48
2021-12-23,2251,90.5
2021-12-23,2253,86.44
2021-12-23,2255,85.48
2021-12-23,2256,85.01
2021-12-23,2257,81.21
2021-12-23,2258,85.9
2021-12-23,2260,84.61
2021-12-23,2261,86.2
2021-12-23,2262,86.84
2021-12-23,2263,83.26
2021-12-23,2265,86.11
2021-12-23,2266,86.71
2021-12-23,2268,84.14
2021-12-23,2270,86.34
2021-12-23,3895,87.22
2021-12-23,4913,80.94
2021-12-23,5183,83.5
2021-12-23,9999,0
2021-12-24,2226,86.04
2021-12-24,2227,84.44
2021-12-24,2230,87.9
2021-12-24,2233,79.89
2021-12-24,2234,80.1
2021-12-24,2235,85.2
2021-12-24,2236,88.96
2021-12-24,2237,84.54
2021-12-24,2238,83.41
2021-12-24,2240,82.57
2021-12-24,2241,90.63
2021-12-24,2242,80.5
2021-12-24,2243,92.28
2021-12-24,2244,88.98
2021-12-24,2246,85.13
2021-12-24,2247,84.37
2021-12-24,2249,92.57
2021-12-24,2251,90.6
2021-12-24,2253,86.53
2021-12-24,2255,85.51
2021-12-24,2256,85.09
2021-12-24,2257,81.41
2021-12-24,2258,86.0
2021-12-24,2260,84.69
2021-12-24,2261,86.3
2021-12-24,2262,86.92
2021-12-24,2263,83.33
2021-12-24,2265,86.2
2021-12-24,2266,86.81
2021-12-24,2268,84.24
2021-12-24,2270,86.43
2021-12-24,3895,87.28
2021-12-24,4913,80.99
2021-12-24,5183,83.55
2021-12-24,9999,0
2021-12-25,2226,86.05
2021-12-25,2227,84.45
2021-12-25,2230,87.92
2021-12-25,2233,79.91
2021-12-25,2234,80.1
2021-12-25,2235,85.21
2021-12-25,2236,88.97
2021-12-25,2237,84.6
