Date,PHU_num,one_or_more_doses_cumulative
2021-11-27,2243,152573
2021-11-27,2244,410208
2021-11-27,2246,376999
2021-11-27,2247,100900
2021-11-27,2249,66960
2021-11-27,2251,844859
2021-11-27,2253,1237395
2021-11-27,2255,116307
2021-11-27,2256,65556
2021-11-27,2257,80469
2021-11-27,2258,168453
2021-11-27,2260,466476
2021-11-27,2261,161630
2021-11-27,2262,124200
2021-11-27,2263,25478
2021-11-27,2265,470205
2021-11-27,2266,242969
2021-11-27,2268,331379
2021-11-27,2270,940991
2021-11-27,3895,2390135
2021-11-27,4913,159388
2021-11-27,5183,110120
2021-11-27,9999,0
2021-11-27,35,1387037017
2021-11-28,2226,92366
2021-11-28,2227,117514
2021-11-28,2230,562578
2021-11-28,2233,128918
2021-11-28,2234,88242
2021-11-28,2235,150936
2021-11-28,2236,486231
2021-11-28,2237,448053
2021-11-28,2238,131920
2021-11-28,2240,80704
2021-11-28,2241,171570
2021-11-28,2242,98282
2021-11-28,2243,152592
2021-11-28,2244,410310
2021-11-28,2246,377089
2021-11-28,2247,100909
2021-11-28,2249,66974
2021-11-28,2251,845059
2021-11-28,2253,1237884
2021-11-28,2255,116313
2021-11-28,2256,65594
2021-11-28,2257,80491
2021-11-28,2258,168507
2021-11-28,2260,466583
2021-11-28,2261,161661
2021-11-28,2262,124210
2021-11-28,2263,25488
2021-11-28,2265,470304
2021-11-28,2266,243023
2021-11-28,2268,331489
2021-11-28,2270,941223
2021-11-28,3895,2390845
2021-11-28,4913,159422
2021-11-28,5183,110156
2021-11-28,9999,0
2021-11-28,35,1398640457
2021-11-29,2226,92378
2021-11-29,2227,117520
2021-11-29,2230,562649
2021-11-29,2233,128927
2021-11-29,2234,88246
2021-11-29,2235,150959
2021-11-29,2236,486263
2021-11-29,2237,448127
2021-11-29,2238,131930
2021-11-29,2240,80705
2021-11-29,2241,171595
2021-11-29,2242,98282
2021-11-29,2243,152609
2021-11-29,2244,410396
2021-11-29,2246,377115
2021-11-29,2247,100916
2021-11-29,2249,66975
2021-11-29,2251,845147
2021-11-29,2253,1238115
2021-11-29,2255,116316
2021-11-29,2256,65607
2021-11-29,2257,80495
2021-11-29,2258,168512
2021-11-29,2260,466663
2021-11-29,2261,161667
2021-11-29,2262,124212
2021-11-29,2263,25489
2021-11-29,2265,470358
2021-11-29,2266,243054
2021-11-29,2268,331562
2021-11-29,2270,941339
2021-11-29,3895,2391414
2021-11-29,4913,159444
2021-11-29,5183,110155
2021-11-29,9999,0
2021-11-29,35,1410245598
2021-11-30,2226,92416
2021-11-30,2227,117566
2021-11-30,2230,562807
2021-11-30,2233,128966
2021-11-30,2234,88317
2021-11-30,2235,150999
2021-11-30,2236,486360
2021-11-30,2237,448270
2021-11-30,2238,131978
2021-11-30,2240,80726
2021-11-30,2241,171632
2021-11-30,2242,98327
2021-11-30,2243,152651
2021-11-30,2244,410636
2021-11-30,2246,377136
2021-11-30,2247,100961
2021-11-30,2249,67001
2021-11-30,2251,845418
2021-11-30,2253,1238497
2021-11-30,2255,116348
2021-11-30,2256,65639
2021-11-30,2257,80530
2021-11-30,2258,168549
2021-11-30,2260,466834
2021-11-30,2261,161708
2021-11-30,2262,124295
2021-11-30,2263,25497
2021-11-30,2265,470485
2021-11-30,2266,243122
2021-11-30,2268,331687
2021-11-30,2270,941621
2021-11-30,3895,2392051
2021-11-30,4913,159478
2021-11-30,5183,110185
2021-11-30,9999,0
2021-11-30,35,1421854291
2021-12-01,2226,93607
2021-12-01,2227,119058
2021-12-01,2230,570356
2021-12-01,2233,129888
2021-12-01,2234,88943
2021-12-01,2235,151503
2021-12-01,2236,491197
2021-12-01,2237,452797
2021-12-01,2238,133009
2021-12-01,2240,81645
2021-12-01,2241,173640
2021-12-01,2242,98727
2021-12-01,2243,153579
2021-12-01,2244,414101
2021-12-01,2246,379305
2021-12-01,2247,101727
2021-12-01,2249,67309
2021-12-01,2251,859849
2021-12-01,2253,1245130
2021-12-01,2255,116805
2021-12-01,2256,66232
2021-12-01,2257,80853
2021-12-01,2258,169527
2021-12-01,2260,471487
2021-12-01,2261,163152
2021-12-01,2262,126213
2021-12-01,2263,25826
2021-12-01,2265,477231
2021-12-01,2266,246201
2021-12-01,2268,336170
2021-12-01,2270,951760
2021-12-01,3895,2416461
2021-12-01,4913,160632
2021-12-01,5183,111202
2021-12-01,9999,0
2021-12-01,35,1433579413
2021-12-02,2226,93916
2021-12-02,2227,119429
2021-12-02,2230,571370
2021-12-02,2233,130102
2021-12-02,2234,89097
2021-12-02,2235,151669
2021-12-02,2236,492049
2021-12-02,2237,453503
2021-12-02,2238,133359
2021-12-02,2240,81833
2021-12-02,2241,174064
2021-12-02,2242,98879
2021-12-02,2243,153937
2021-12-02,2244,415691
2021-12-02,2246,380011
2021-12-02,2247,101845
2021-12-02,2249,67593
2021-12-02,2251,862568
2021-12-02,2253,1246503
2021-12-02,2255,117080
2021-12-02,2256,66454
2021-12-02,2257,81153
2021-12-02,2258,169884
2021-12-02,2260,472519
2021-12-02,2261,163612
2021-12-02,2262,126600
2021-12-02,2263,25974
2021-12-02,2265,478569
2021-12-02,2266,246994
2021-12-02,2268,336760
2021-12-02,2270,954025
2021-12-02,3895,2421259
2021-12-02,4913,161372
2021-12-02,5183,111592
2021-12-02,9999,0
2021-12-02,35,1445330678
2021-12-03,2226,94334
2021-12-03,2227,119608
2021-12-03,2230,572257
2021-12-03,2233,130318
2021-12-03,2234,89278
2021-12-03,2235,151999
2021-12-03,2236,493793
2021-12-03,2237,454234
2021-12-03,2238,133790
2021-12-03,2240,81915
2021-12-03,2241,174448
2021-12-03,2242,99009
2021-12-03,2243,154218
2021-12-03,2244,416656
2021-12-03,2246,380710
2021-12-03,2247,101960
2021-12-03,2249,67917
2021-12-03,2251,865283
2021-12-03,2253,1247885
2021-12-03,2255,117299
2021-12-03,2256,66467
2021-12-03,2257,81196
2021-12-03,2258,170281
2021-12-03,2260,473621
2021-12-03,2261,163956
2021-12-03,2262,126871
2021-12-03,2263,26119
2021-12-03,2265,479679
2021-12-03,2266,247527
2021-12-03,2268,337255
2021-12-03,2270,955917
2021-12-03,3895,2425888
2021-12-03,4913,161889
2021-12-03,5183,111967
2021-12-03,9999,0
2021-12-03,35,1457106222
2021-12-04,2226,94628
2021-12-04,2227,119959
2021-12-04,2230,573805
2021-12-04,2233,130677
2021-12-04,2234,89567
2021-12-04,2235,152237
2021-12-04,2236,495893
2021-12-04,2237,455086
2021-12-04,2238,133831
2021-12-04,2240,82156
2021-12-04,2241,175018
2021-12-04,2242,99084
2021-12-04,2243,154393
2021-12-04,2244,417979
2021-12-04,2246,381523
2021-12-04,2247,102062
2021-12-04,2249,68166
2021-12-04,2251,868098
2021-12-04,2253,1250028
2021-12-04,2255,117738
2021-12-04,2256,66551
2021-12-04,2257,81263
2021-12-04,2258,170759
2021-12-04,2260,475023
2021-12-04,2261,164326
2021-12-04,2262,127194
2021-12-04,2263,26153
2021-12-04,2265,481052
2021-12-04,2266,247950
2021-12-04,2268,337859
2021-12-04,2270,957912
2021-12-04,3895,2431248
2021-12-04,4913,162348
2021-12-04,5183,112202
2021-12-04,9999,0
2021-12-04,35,1468909990
2021-12-05,2226,94941
2021-12-05,2227,120149
2021-12-05,2230,575085
2021-12-05,2233,130949
2021-12-05,2234,89708
2021-12-05,2235,152437
2021-12-05,2236,497891
2021-12-05,2237,456170
2021-12-05,2238,134243
2021-12-05,2240,82316
2021-12-05,2241,176064
2021-12-05,2242,99596
2021-12-05,2243,154602
2021-12-05,2244,419515
2021-12-05,2246,382293
2021-12-05,2247,102107
2021-12-05,2249,68401
2021-12-05,2251,871055
2021-12-05,2253,1252732
2021-12-05,2255,118025
2021-12-05,2256,66766
2021-12-05,2257,81332
2021-12-05,2258,170995
2021-12-05,2260,475726
2021-12-05,2261,164542
2021-12-05,2262,127438
2021-12-05,2263,26157
2021-12-05,2265,483098
2021-12-05,2266,248572
2021-12-05,2268,338615
2021-12-05,2270,960797
2021-12-05,3895,2438253
2021-12-05,4913,163035
2021-12-05,5183,112443
2021-12-05,9999,0
2021-12-05,35,1480746038
2021-12-06,2226,94970
2021-12-06,2227,120170
2021-12-06,2230,576216
2021-12-06,2233,131080
2021-12-06,2234,89729
2021-12-06,2235,152703
2021-12-06,2236,498085
2021-12-06,2237,456903
2021-12-06,2238,134257
2021-12-06,2240,82325
2021-12-06,2241,176383
2021-12-06,2242,99602
2021-12-06,2243,154722
2021-12-06,2244,420533
2021-12-06,2246,382896
2021-12-06,2247,102413
2021-12-06,2249,68391
2021-12-06,2251,873332
2021-12-06,2253,1254395
2021-12-06,2255,118069
2021-12-06,2256,66962
2021-12-06,2257,81526
2021-12-06,2258,171358
2021-12-06,2260,476149
2021-12-06,2261,164563
2021-12-06,2262,127583
2021-12-06,2263,26167
2021-12-06,2265,484187
2021-12-06,2266,248822
2021-12-06,2268,338963
2021-12-06,2270,963220
2021-12-06,3895,2443355
2021-12-06,4913,163079
2021-12-06,5183,112463
2021-12-06,9999,0
2021-12-06,35,1492601609
2021-12-07,2226,95101
2021-12-07,2227,120374
2021-12-07,2230,577027
2021-12-07,2233,131273
2021-12-07,2234,89801
2021-12-07,2235,152936
2021-12-07,2236,498295
2021-12-07,2237,457601
2021-12-07,2238,134582
2021-12-07,2240,82390
2021-12-07,2241,176707
2021-12-07,2242,99708
2021-12-07,2243,154992
2021-12-07,2244,421332
2021-12-07,2246,383597
2021-12-07,2247,102578
2021-12-07,2249,68433
2021-12-07,2251,875319
2021-12-07,2253,1255184
2021-12-07,2255,118274
2021-12-07,2256,67058
2021-12-07,2257,81727
2021-12-07,2258,171678
2021-12-07,2260,477336
2021-12-07,2261,164831
2021-12-07,2262,127836
2021-12-07,2263,26267
2021-12-07,2265,484787
2021-12-07,2266,249305
2021-12-07,2268,339356
2021-12-07,2270,964559
2021-12-07,3895,2445201
2021-12-07,4913,163111
2021-12-07,5183,112531
2021-12-07,9999,0
2021-12-07,35,1504472696
2021-12-08,2226,95314
2021-12-08,2227,120556
2021-12-08,2230,577997
2021-12-08,2233,131387
2021-12-08,2234,90063
2021-12-08,2235,153118
2021-12-08,2236,499354
2021-12-08,2237,458237
2021-12-08,2238,134887
2021-12-08,2240,82465
2021-12-08,2241,177082
2021-12-08,2242,99956
2021-12-08,2243,155156
2021-12-08,2244,422115
2021-12-08,2246,384051
2021-12-08,2247,102760
2021-12-08,2249,68554
2021-12-08,2251,877220
2021-12-08,2253,1257005
2021-12-08,2255,118469
2021-12-08,2256,67134
2021-12-08,2257,81787
2021-12-08,2258,172210
2021-12-08,2260,478336
2021-12-08,2261,165351
2021-12-08,2262,128111
2021-12-08,2263,26328
2021-12-08,2265,485322
2021-12-08,2266,249801
2021-12-08,2268,339822
2021-12-08,2270,966070
2021-12-08,3895,2448796
2021-12-08,4913,163532
2021-12-08,5183,112743
2021-12-08,9999,0
2021-12-08,35,1516363785
2021-12-09,2226,95547
2021-12-09,2227,120757
2021-12-09,2230,578921
2021-12-09,2233,131481
2021-12-09,2234,90250
2021-12-09,2235,153234
2021-12-09,2236,500374
2021-12-09,2237,458888
2021-12-09,2238,135148
2021-12-09,2240,82573
2021-12-09,2241,177545
2021-12-09,2242,100207
2021-12-09,2243,155467
2021-12-09,2244,422978
2021-12-09,2246,384488
2021-12-09,2247,102881
2021-12-09,2249,68717
2021-12-09,2251,878890
2021-12-09,2253,1258499
2021-12-09,2255,118726
2021-12-09,2256,67313
2021-12-09,2257,81897
2021-12-09,2258,172501
2021-12-09,2260,479115
2021-12-09,2261,165662
2021-12-09,2262,128355
2021-12-09,2263,26351
2021-12-09,2265,485924
2021-12-09,2266,250612
2021-12-09,2268,340281
2021-12-09,2270,967546
2021-12-09,3895,2451740
2021-12-09,4913,164071
2021-12-09,5183,113164
2021-12-09,9999,0
2021-12-09,35,1528273888
2021-12-10,2226,95748
2021-12-10,2227,120903
2021-12-10,2230,579589
2021-12-10,2233,131669
2021-12-10,2234,90368
2021-12-10,2235,153498
2021-12-10,2236,502450
2021-12-10,2237,459417
2021-12-10,2238,135553
2021-12-10,2240,82647
2021-12-10,2241,177988
2021-12-10,2242,100374
2021-12-10,2243,155717
2021-12-10,2244,423536
2021-12-10,2246,385092
2021-12-10,2247,103009
2021-12-10,2249,68887
2021-12-10,2251,880407
2021-12-10,2253,1260150
2021-12-10,2255,118918
2021-12-10,2256,67551
2021-12-10,2257,81980
2021-12-10,2258,172913
2021-12-10,2260,480007
2021-12-10,2261,166168
2021-12-10,2262,128578
2021-12-10,2263,26389
2021-12-10,2265,486570
2021-12-10,2266,251134
2021-12-10,2268,340704
2021-12-10,2270,968918
2021-12-10,3895,2454460
2021-12-10,4913,164266
2021-12-10,5183,113295
2021-12-10,9999,0
2021-12-10,35,1540202741
2021-12-11,2226,95841
2021-12-11,2227,121141
2021-12-11,2230,580380
2021-12-11,2233,131811
2021-12-11,2234,90587
2021-12-11,2235,153747
2021-12-11,2236,504619
2021-12-11,2237,460128
2021-12-11,2238,135640
2021-12-11,2240,82789
2021-12-11,2241,178474
2021-12-11,2242,100445
2021-12-11,2243,156090
2021-12-11,2244,424349
2021-12-11,2246,385736
2021-12-11,2247,103075
2021-12-11,2249,69078
2021-12-11,2251,881895
2021-12-11,2253,1262358
2021-12-11,2255,119008
2021-12-11,2256,67694
2021-12-11,2257,82142
2021-12-11,2258,173193
2021-12-11,2260,480926
2021-12-11,2261,166462
2021-12-11,2262,128879
2021-12-11,2263,26395
2021-12-11,2265,487388
2021-12-11,2266,251311
2021-12-11,2268,341163
2021-12-11,2270,970678
2021-12-11,3895,2458458
2021-12-11,4913,164598
2021-12-11,5183,113449
2021-12-11,9999,0
2021-12-11,35,1552152668
2021-12-12,2226,96094
2021-12-12,2227,121261
2021-12-12,2230,581391
2021-12-12,2233,131928
2021-12-12,2234,90687
2021-12-12,2235,153898
2021-12-12,2236,506736
2021-12-12,2237,460859
2021-12-12,2238,135926
2021-12-12,2240,82909
2021-12-12,2241,178743
2021-12-12,2242,100837
2021-12-12,2243,156304
2021-12-12,2244,425301
2021-12-12,2246,386306
2021-12-12,2247,103173
2021-12-12,2249,69267
2021-12-12,2251,883754
2021-12-12,2253,1264906
2021-12-12,2255,119269
2021-12-12,2256,67830
2021-12-12,2257,82325
2021-12-12,2258,173508
2021-12-12,2260,481533
2021-12-12,2261,166631
2021-12-12,2262,128944
2021-12-12,2263,26399
2021-12-12,2265,488432
2021-12-12,2266,251734
2021-12-12,2268,341742
2021-12-12,2270,973120
2021-12-12,3895,2463029
2021-12-12,4913,164979
2021-12-12,5183,113686
2021-12-12,9999,0
2021-12-12,35,1564126109
2021-12-13,2226,96106
2021-12-13,2227,121271
2021-12-13,2230,581979
2021-12-13,2233,131940
2021-12-13,2234,90699
2021-12-13,2235,154108
2021-12-13,2236,506828
2021-12-13,2237,461353
2021-12-13,2238,135950
2021-12-13,2240,82916
2021-12-13,2241,178939
2021-12-13,2242,100847
2021-12-13,2243,156728
2021-12-13,2244,425868
2021-12-13,2246,386738
2021-12-13,2247,103523
2021-12-13,2249,69326
2021-12-13,2251,884983
2021-12-13,2253,1265836
2021-12-13,2255,119284
2021-12-13,2256,67864
2021-12-13,2257,82347
2021-12-13,2258,173663
2021-12-13,2260,481857
2021-12-13,2261,166642
2021-12-13,2262,128951
2021-12-13,2263,26409
2021-12-13,2265,489158
2021-12-13,2266,251819
2021-12-13,2268,342078
2021-12-13,2270,974941
2021-12-13,3895,2465694
2021-12-13,4913,165015
2021-12-13,5183,113715
2021-12-13,9999,0
2021-12-13,35,1576111484
2021-12-14,2226,96161
2021-12-14,2227,121370
2021-12-14,2230,582546
2021-12-14,2233,132060
2021-12-14,2234,90745
2021-12-14,2235,154333
2021-12-14,2236,506928
2021-12-14,2237,461649
2021-12-14,2238,136013
2021-12-14,2240,83007
2021-12-14,2241,179216
2021-12-14,2242,100911
2021-12-14,2243,156837
2021-12-14,2244,426400
2021-12-14,2246,387255
2021-12-14,2247,103556
2021-12-14,2249,69387
2021-12-14,2251,886292
2021-12-14,2253,1266411
2021-12-14,2255,119489
2021-12-14,2256,67906
2021-12-14,2257,82385
2021-12-14,2258,173935
2021-12-14,2260,482285
2021-12-14,2261,166789
2021-12-14,2262,129063
2021-12-14,2263,26440
2021-12-14,2265,489468
2021-12-14,2266,252270
2021-12-14,2268,342353
2021-12-14,2270,975749
2021-12-14,3895,2466862
2021-12-14,4913,165139
2021-12-14,5183,113766
2021-12-14,9999,0
2021-12-14,35,1588106460
2021-12-15,2226,96223
2021-12-15,2227,121463
2021-12-15,2230,582927
2021-12-15,2233,132307
2021-12-15,2234,90857
2021-12-15,2235,154442
2021-12-15,2236,507978
2021-12-15,2237,462112
2021-12-15,2238,136179
2021-12-15,2240,83085
2021-12-15,2241,179432
2021-12-15,2242,101146
2021-12-15,2243,156981
2021-12-15,2244,426950
2021-12-15,2246,387802
2021-12-15,2247,103617
2021-12-15,2249,69624
2021-12-15,2251,887628
2021-12-15,2253,1267672
2021-12-15,2255,119674
2021-12-15,2256,67968
2021-12-15,2257,82442
2021-12-15,2258,174301
2021-12-15,2260,482780
2021-12-15,2261,167072
2021-12-15,2262,129224
2021-12-15,2263,26484
2021-12-15,2265,489711
2021-12-15,2266,252759
2021-12-15,2268,342644
2021-12-15,2270,976828
2021-12-15,3895,2468808
2021-12-15,4913,165384
2021-12-15,5183,113955
2021-12-15,9999,0
2021-12-15,35,1600114919
2021-12-16,2226,96416
2021-12-16,2227,121581
2021-12-16,2230,583468
2021-12-16,2233,132533
2021-12-16,2234,90896
2021-12-16,2235,154526
2021-12-16,2236,508961
2021-12-16,2237,462580
2021-12-16,2238,136283
2021-12-16,2240,83187
2021-12-16,2241,179679
2021-12-16,2242,101207
2021-12-16,2243,157212
2021-12-16,2244,427547
2021-12-16,2246,388445
2021-12-16,2247,103675
2021-12-16,2249,69905
2021-12-16,2251,888972
2021-12-16,2253,1268988
2021-12-16,2255,119900
2021-12-16,2256,68064
2021-12-16,2257,82591
2021-12-16,2258,174567
2021-12-16,2260,483179
2021-12-16,2261,167371
2021-12-16,2262,129442
2021-12-16,2263,26550
2021-12-16,2265,490189
2021-12-16,2266,253112
2021-12-16,2268,342962
2021-12-16,2270,977676
2021-12-16,3895,2470477
2021-12-16,4913,165652
2021-12-16,5183,114126
2021-12-16,9999,0
2021-12-16,35,1612136838
2021-12-17,2226,96500
2021-12-17,2227,121654
2021-12-17,2230,584528
2021-12-17,2233,132631
2021-12-17,2234,90983
2021-12-17,2235,154635
2021-12-17,2236,509931
2021-12-17,2237,462868
2021-12-17,2238,136725
2021-12-17,2240,83244
2021-12-17,2241,179904
2021-12-17,2242,101265
2021-12-17,2243,157454
2021-12-17,2244,427986
2021-12-17,2246,388985
2021-12-17,2247,103727
2021-12-17,2249,70012
2021-12-17,2251,890206
2021-12-17,2253,1270426
2021-12-17,2255,120083
2021-12-17,2256,68152
2021-12-17,2257,82715
2021-12-17,2258,174846
2021-12-17,2260,483698
2021-12-17,2261,167776
2021-12-17,2262,129662
2021-12-17,2263,26632
2021-12-17,2265,490525
2021-12-17,2266,253503
2021-12-17,2268,343218
2021-12-17,2270,978457
2021-12-17,3895,2472350
2021-12-17,4913,165855
2021-12-17,5183,114267
2021-12-17,9999,0
2021-12-17,35,1624172241
2021-12-18,2226,96613
2021-12-18,2227,121776
2021-12-18,2230,585626
2021-12-18,2233,132813
2021-12-18,2234,91079
2021-12-18,2235,154808
2021-12-18,2236,510933
2021-12-18,2237,463327
2021-12-18,2238,136789
2021-12-18,2240,83342
2021-12-18,2241,180113
2021-12-18,2242,101335
2021-12-18,2243,157604
2021-12-18,2244,428492
2021-12-18,2246,389673
2021-12-18,2247,103757
2021-12-18,2249,70209
2021-12-18,2251,891394
2021-12-18,2253,1272136
2021-12-18,2255,120229
2021-12-18,2256,68237
2021-12-18,2257,82902
2021-12-18,2258,175072
2021-12-18,2260,484253
2021-12-18,2261,168002
2021-12-18,2262,129752
2021-12-18,2263,26659
2021-12-18,2265,490887
2021-12-18,2266,253837
2021-12-18,2268,343524
2021-12-18,2270,979292
2021-12-18,3895,2474705
2021-12-18,4913,166145
2021-12-18,5183,114396
2021-12-18,9999,0
2021-12-18,35,1636221952
2021-12-19,2226,96742
2021-12-19,2227,121908
2021-12-19,2230,586761
2021-12-19,2233,132867
2021-12-19,2234,91104
2021-12-19,2235,154961
2021-12-19,2236,512096
2021-12-19,2237,463859
2021-12-19,2238,136999
2021-12-19,2240,83454
2021-12-19,2241,180351
2021-12-19,2242,101492
2021-12-19,2243,157906
2021-12-19,2244,429085
2021-12-19,2246,390258
2021-12-19,2247,103861
2021-12-19,2249,70284
2021-12-19,2251,892791
2021-12-19,2253,1275153
2021-12-19,2255,120337
2021-12-19,2256,68333
2021-12-19,2257,83192
2021-12-19,2258,175467
2021-12-19,2260,484667
2021-12-19,2261,168206
2021-12-19,2262,129781
2021-12-19,2263,26669
2021-12-19,2265,491586
2021-12-19,2266,254545
2021-12-19,2268,343818
2021-12-19,2270,981691
2021-12-19,3895,2477764
2021-12-19,4913,166208
2021-12-19,5183,114492
2021-12-19,9999,0
2021-12-19,35,1648290640
2021-12-20,2226,96757
2021-12-20,2227,121914
2021-12-20,2230,587454
2021-12-20,2233,132875
2021-12-20,2234,91114
2021-12-20,2235,155137
2021-12-20,2236,512119
2021-12-20,2237,464427
2021-12-20,2238,137016
2021-12-20,2240,83459
2021-12-20,2241,180562
2021-12-20,2242,101502
2021-12-20,2243,158019
2021-12-20,2244,429483
2021-12-20,2246,390636
2021-12-20,2247,104380
2021-12-20,2249,70293
2021-12-20,2251,893987
2021-12-20,2253,1276463
2021-12-20,2255,120365
2021-12-20,2256,68406
2021-12-20,2257,83206
2021-12-20,2258,175520
2021-12-20,2260,484869
2021-12-20,2261,168258
2021-12-20,2262,129801
2021-12-20,2263,26670
2021-12-20,2265,492089
2021-12-20,2266,254630
2021-12-20,2268,344073
2021-12-20,2270,983722
2021-12-20,3895,2479481
2021-12-20,4913,166263
2021-12-20,5183,114577
2021-12-20,9999,0
2021-12-20,35,1660370167
2021-12-21,2226,96830
2021-12-21,2227,122058
2021-12-21,2230,588358
2021-12-21,2233,133118
2021-12-21,2234,91184
2021-12-21,2235,155453
2021-12-21,2236,513204
2021-12-21,2237,465000
2021-12-21,2238,137210
2021-12-21,2240,83534
2021-12-21,2241,180888
2021-12-21,2242,101691
2021-12-21,2243,158299
2021-12-21,2244,430023
2021-12-21,2246,390758
2021-12-21,2247,104391
2021-12-21,2249,70370
2021-12-21,2251,895356
2021-12-21,2253,1277172
2021-12-21,2255,120644
2021-12-21,2256,68448
2021-12-21,2257,83490
2021-12-21,2258,175716
2021-12-21,2260,485502
2021-12-21,2261,168406
2021-12-21,2262,129938
2021-12-21,2263,26712
2021-12-21,2265,492393
2021-12-21,2266,255088
2021-12-21,2268,344444
2021-12-21,2270,985078
2021-12-21,3895,2481359
2021-12-21,4913,166607
2021-12-21,5183,114822
2021-12-21,9999,0
2021-12-21,35,1672463711
2021-12-22,2226,96918
2021-12-22,2227,122180
2021-12-22,2230,589241
2021-12-22,2233,133336
2021-12-22,2234,91369
2021-12-22,2235,155718
2021-12-22,2236,514150
2021-12-22,2237,465599
2021-12-22,2238,137299
2021-12-22,2240,83672
2021-12-22,2241,181027
2021-12-22,2242,101754
2021-12-22,2243,158495
2021-12-22,2244,430806
2021-12-22,2246,391086
2021-12-22,2247,104414
2021-12-22,2249,70446
2021-12-22,2251,896662
2021-12-22,2253,1279034
2021-12-22,2255,120895
2021-12-22,2256,68566
2021-12-22,2257,83613
2021-12-22,2258,175935
2021-12-22,2260,486038
2021-12-22,2261,168794
2021-12-22,2262,130063
2021-12-22,2263,26747
2021-12-22,2265,492799
2021-12-22,2266,255538
2021-12-22,2268,344822
2021-12-22,2270,986487
2021-12-22,3895,2484025
2021-12-22,4913,166665
2021-12-22,5183,115017
2021-12-22,9999,0
2021-12-22,35,1684572921
2021-12-23,2226,97017
2021-12-23,2227,122322
2021-12-23,2230,590001
2021-12-23,2233,133410
2021-12-23,2234,91396
2021-12-23,2235,155892
2021-12-23,2236,514955
2021-12-23,2237,466088
2021-12-23,2238,137355
2021-12-23,2240,83766
2021-12-23,2241,181288
2021-12-23,2242,101841
2021-12-23,2243,158705
2021-12-23,2244,431227
2021-12-23,2246,391329
2021-12-23,2247,104425
2021-12-23,2249,70595
2021-12-23,2251,897995
2021-12-23,2253,1280584
2021-12-23,2255,121024
2021-12-23,2256,68634
2021-12-23,2257,83684
2021-12-23,2258,176162
2021-12-23,2260,486529
2021-12-23,2261,169019
2021-12-23,2262,130243
2021-12-23,2263,26781
2021-12-23,2265,493536
2021-12-23,2266,255819
2021-12-23,2268,345212
2021-12-23,2270,987439
2021-12-23,3895,2486658
2021-12-23,4913,166911
2021-12-23,5183,115144
2021-12-23,9999,0
2021-12-23,35,1696695907
2021-12-24,2226,97087
2021-12-24,2227,122385
2021-12-24,2230,590458
2021-12-24,2233,133486
2021-12-24,2234,91428
2021-12-24,2235,156045
2021-12-24,2236,515574
2021-12-24,2237,466681
2021-12-24,2238,137483
2021-12-24,2240,83862
2021-12-24,2241,181490
2021-12-24,2242,101893
2021-12-24,2243,158843
2021-12-24,2244,431610
2021-12-24,2246,391749
2021-12-24,2247,104409
2021-12-24,2249,70664
2021-12-24,2251,899037
2021-12-24,2253,1281956
2021-12-24,2255,121055
2021-12-24,2256,68702
2021-12-24,2257,83885
2021-12-24,2258,176364
2021-12-24,2260,486992
2021-12-24,2261,169203
2021-12-24,2262,130368
2021-12-24,2263,26803
2021-12-24,2265,494058
2021-12-24,2266,256101
2021-12-24,2268,345610
2021-12-24,2270,988475
2021-12-24,3895,2488540
2021-12-24,4913,167015
2021-12-24,5183,115219
2021-12-24,9999,0
2021-12-24,35,1708830437
2021-12-25,2226,97103
2021-12-25,2227,122410
2021-12-25,2230,590615
2021-12-25,2233,133515
2021-12-25,2234,91426
2021-12-25,2235,156065
2021-12-25,2236,515600
2021-12-25,2237,467004
2021-12-25,2238,137503
2021-12-25,2240,83894
2021-12-25,2241,181539
2021-12-25,2242,101907
2021-12-25,2243,158870
2021-12-25,2244,431853
2021-12-25,2246,391801
2021-12-25,2247,104422
2021-12-25,2249,70686
2021-12-25,2251,899559
2021-12-25,2253,1283128
2021-12-25,2255,121092
2021-12-25,2256,68726
2021-12-25,2257,83892
2021-12-25,2258,176410
2021-12-25,2260,487083
2021-12-25,2261,169226
2021-12-25,2262,130398
2021-12-25,2263,26802
2021-12-25,2265,494390
2021-12-25,2266,256154
2021-12-25,2268,345700
2021-12-25,2270,989009
2021-12-25,3895,2489605
2021-12-25,4913,167035
2021-12-25,5183,115229
2021-12-25,9999,0
2021-12-25,35,1720970088
2021-12-26,2226,97103
2021-12-26,2227,122410
2021-12-26,2230,590633
2021-12-26,2233,133515
2021-12-26,2234,91426
2021-12-26,2235,156064
2021-12-26,2236,515614
2021-12-26,2237,467010
2021-12-26,2238,137503
2021-12-26,2240,83895
2021-12-26,2241,181544
2021-12-26,2242,101908
2021-12-26,2243,158872
2021-12-26,2244,431870
2021-12-26,2246,391805
2021-12-26,2247,104422
2021-12-26,2249,70684
2021-12-26,2251,899625
2021-12-26,2253,1283240
2021-12-26,2255,121093
2021-12-26,2256,68729
2021-12-26,2257,83894
2021-12-26,2258,176420
2021-12-26,2260,487088
2021-12-26,2261,169226
2021-12-26,2262,130398
2021-12-26,2263,26802
2021-12-26,2265,494404
2021-12-26,2266,256158
2021-12-26,2268,345702
2021-12-26,2270,989059
2021-12-26,3895,2489800
2021-12-26,4913,167036
2021-12-26,5183,115232
2021-12-26,9999,0
2021-12-26,35,1733110272
2021-12-27,2226,97101
2021-12-27,2227,122408
